a_scale_factor,I_parameter
0.8047747747747749,0.6768200780224508
0.8057657657657659,0.6753626893980894
0.8067567567567568,0.6739051257823241
0.8077477477477478,0.6724474171071176
0.8087387387387388,0.670989593164497
0.8097297297297298,0.6695316836049063
0.8107207207207208,0.668073717935459
0.8117117117117117,0.666615725519006
0.8127027027027027,0.6651577355724106
0.8136936936936937,0.663699777165359
0.8146846846846848,0.6622418792190562
0.8156756756756758,0.6607840705045467
0.8166666666666668,0.659326379642199
0.8176576576576577,0.6578688350997849
0.8186486486486487,0.6564114651915198
0.8196396396396397,0.654954298077196
0.8206306306306307,0.6534973617605149
0.8216216216216217,0.6520406840883154
0.8226126126126126,0.6505842927493932
0.8236036036036036,0.6491282152737001
0.8245945945945946,0.6476724790309445
0.8255855855855857,0.6462171112297461
0.8265765765765767,0.6447621389169523
0.8275675675675677,0.6433075889763404
0.8285585585585586,0.64185348812777
0.8295495495495496,0.6403998629267713
0.8305405405405406,0.6389467397630207
0.8315315315315316,0.637494144859991
0.8325225225225226,0.6360421042741254
0.8335135135135135,0.6345906438938508
0.8345045045045045,0.6331397894393166
0.8354954954954955,0.6316895664610107
0.8364864864864866,0.6302400003397818
0.8374774774774776,0.628791116285869
0.8384684684684686,0.6273429393381174
0.8394594594594595,0.6258954943638301
0.8404504504504505,0.6244488060578988
0.8414414414414415,0.6230028989423464
0.8424324324324325,0.6215577973658526
0.8434234234234235,0.6201135255029994
0.8444144144144144,0.6186701073544404
0.8454054054054054,0.6172275667458746
0.8463963963963964,0.6157859273276263
0.8473873873873875,0.6143452125751742
0.8483783783783785,0.6129054457873709
0.8493693693693695,0.6114666500869983
0.8503603603603604,0.6100288484208817
0.8513513513513514,0.608592063558313
0.8523423423423424,0.6071563180917748
0.8533333333333334,0.6057216344365927
0.8543243243243244,0.6042880348304708
0.8553153153153153,0.6028555413332658
0.8563063063063063,0.6014241758270676
0.8572972972972973,0.5999939600159618
0.8582882882882884,0.5985649154256762
0.8592792792792794,0.597137063404036
0.8602702702702704,0.5957104251200969
0.8612612612612613,0.5942850215648577
0.8622522522522523,0.5928608735507862
0.8632432432432433,0.5914380017114629
0.8642342342342343,0.5900164265026816
0.8652252252252253,0.5885961682014663
0.8662162162162163,0.5871772469061896
0.8672072072072072,0.5857596825372587
0.8681981981981982,0.5843434948366011
0.8691891891891893,0.5829287033679557
0.8701801801801803,0.5815153275172615
0.8711711711711713,0.580103386492295
0.8721621621621622,0.5786928993230546
0.8731531531531532,0.5772838848619942
0.8741441441441442,0.5758763617841264
0.8751351351351352,0.5744703485873573
0.8761261261261262,0.5730658635925052
0.8771171171171172,0.5716629249437002
0.8781081081081081,0.5702615506085721
0.8790990990990992,0.5688617583783636
0.8800900900900902,0.5674635658687306
0.8810810810810812,0.566066990519438
0.8820720720720722,0.56467204959495
0.8830630630630631,0.5632787601851332
0.8840540540540541,0.5618871392047066
0.8850450450450451,0.5604972033943003
0.8860360360360361,0.5591089693207326
0.8870270270270271,0.5577224533774824
0.888018018018018,0.5563376717847646
0.889009009009009,0.5549546405901056
0.8900000000000001,0.5535733756688443
0.8909909909909911,0.5521938927245443
0.8919819819819821,0.5508162072897985
0.8929729729729731,0.5494403347257406
0.893963963963964,0.548066290223349
0.894954954954955,0.5466940888041382
0.895945945945946,0.5453237453198748
0.896936936936937,0.543955274453642
0.897927927927928,0.5425886907200214
0.898918918918919,0.5412240084661569
0.8999099099099099,0.5398612418720466
0.900900900900901,0.5385004049505303
0.901891891891892,0.5371415115489856
0.902882882882883,0.53578457534915
0.903873873873874,0.5344296098676714
0.904864864864865,0.5330766284572045
0.9058558558558559,0.5317256443067233
0.9068468468468469,0.5303766704420815
0.9078378378378379,0.5290297197269189
0.9088288288288289,0.5276848048631452
0.9098198198198199,0.5263419383912755
0.9108108108108108,0.5250011326919364
0.9118018018018019,0.5236623999857258
0.9127927927927929,0.5223257523339071
0.9137837837837839,0.5209912016400033
0.9147747747747749,0.5196587596495186
0.9157657657657658,0.5183284379510706
0.9167567567567568,0.5170002479767842
0.9177477477477478,0.5156742010033697
0.9187387387387388,0.5143503081531289
0.9197297297297298,0.5130285803937313
0.9207207207207208,0.511709028539709
0.9217117117117117,0.5103916632532076
0.9227027027027028,0.5090764950441928
0.9236936936936938,0.507763534271672
0.9246846846846848,0.506452791144451
0.9256756756756758,0.5051442757216328
0.9266666666666667,0.5038379979137769
0.9276576576576577,0.5025339674831448
0.9286486486486487,0.5012321940450144
0.9296396396396397,0.4999326870681818
0.9306306306306307,0.4986354558755255
0.9316216216216217,0.49734050964597476
0.9326126126126126,0.496047857413631
0.9336036036036037,0.4947575080694384
0.9345945945945947,0.49346947036242833
0.9355855855855857,0.492183752899727
0.9365765765765767,0.4909003641480135
0.9375675675675677,0.48961931243364026
0.9385585585585586,0.4883406059440601
0.9395495495495496,0.4870642527284757
0.9405405405405406,0.48579026069900705
0.9415315315315316,0.48451863763079384
0.9425225225225226,0.48324939116306803
0.9435135135135135,0.48198252880088854
0.9445045045045046,0.4807180579146954
0.9454954954954956,0.4794559857417828
0.9464864864864866,0.4781963193875008
0.9474774774774776,0.4769390658254129
0.9484684684684686,0.4756842318984645
0.9494594594594595,0.4744318243201074
0.9504504504504505,0.4731818496747761
0.9514414414414415,0.47193431441889355
0.9524324324324325,0.4706892248816386
0.9534234234234235,0.46944658726585703
0.9544144144144144,0.4682064076494115
0.9554054054054055,0.46696869198538987
0.9563963963963965,0.4657334461028765
0.9573873873873875,0.4645006757086135
0.9583783783783785,0.46327038638727747
0.9593693693693695,0.4620425836027217
0.9603603603603604,0.4608172726983781
0.9613513513513514,0.45959445889825407
0.9623423423423424,0.45837414730855747
0.9633333333333334,0.45715634291733387
0.9643243243243244,0.45594105059638873
0.9653153153153153,0.4547282751017557
0.9663063063063064,0.45351802107441797
0.9672972972972974,0.4523102930415446
0.9682882882882884,0.45110509541702704
0.9692792792792794,0.44990243250259515
0.9702702702702704,0.44870230848872794
0.9712612612612613,0.447504727455504
0.9722522522522523,0.4463096933730172
0.9732432432432433,0.445117210103151
0.9742342342342343,0.4439272813997345
0.9752252252252253,0.4427399109095507
0.9762162162162163,0.44155510217360744
0.9772072072072073,0.4403728586274749
0.9781981981981983,0.43919318360261567
0.9791891891891893,0.4380160803269152
0.9801801801801803,0.43684155192590735
0.9811711711711713,0.43566960142319905
0.9821621621621622,0.4345002317418442
0.9831531531531532,0.4333334457048096
0.9841441441441442,0.4321692460359177
0.9851351351351352,0.43100763536119835
0.9861261261261262,0.4298486162090514
0.9871171171171172,0.42869219101157796
0.9881081081081082,0.4275383621051337
0.9890990990990992,0.42638713173180864
0.9900900900900902,0.42523850203933994
0.9910810810810812,0.4240924750825688
0.9920720720720722,0.42294905282449763
0.9930630630630631,0.42180823713673177
0.9940540540540541,0.4206700298005777
0.9950450450450451,0.4195344325077983
0.9960360360360361,0.41840144686101993
0.9970270270270271,0.4172765828447721
0.9980180180180181,0.41869193247907643
0.9990090090090091,0.4875137215604037
1.0,0.0
