universe_id,E,I,age_Gyr,redshift,scale_factor,hubble_parameter,matter_density,dark_energy_density,total_density,epoch
127,0.7495512575426186,0.3523369659065672,305391684.58036417,10.0,0.09090909090909091,1368.1989179395378,419.6643,0.7495512575426186,420.41385125754266,matter_dominated
127,0.7495512575426186,0.3523369659065672,305391684.58036417,1100.0,0.0009082652134423251,1381670.4615302612,420809879.80530006,0.7495512575426186,420809880.5548513,matter_dominated
141,0.7408056953593241,0.4068738927920184,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.7408056953593241,1.056105695359324,transition_era
141,0.7408056953593241,0.4068738927920184,305391684.58036417,1.0,0.5,117.42266056698438,2.5224,0.7408056953593241,3.263205695359324,transition_era
141,0.7408056953593241,0.4068738927920184,305391684.58036417,3.0,0.25,301.4110838203966,20.1792,0.7408056953593241,20.920005695359325,matter_dominated
141,0.7408056953593241,0.4068738927920184,305391684.58036417,10.0,0.09090909090909091,1369.937991592747,419.6643,0.7408056953593241,420.40510569535934,matter_dominated
141,0.7408056953593241,0.4068738927920184,305391684.58036417,1100.0,0.0009082652134423251,1381687.8687320715,420809879.80530006,0.7408056953593241,420809880.54610574,matter_dominated
139,0.766,0.2809266265755917,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
139,0.766,0.2809266265755917,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
139,0.766,0.2809266265755917,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
139,0.766,0.2809266265755917,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
139,0.766,0.2809266265755917,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
42,0.7629709206681479,0.4035525556633092,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.7629709206681479,1.0782709206681478,transition_era
42,0.7629709206681479,0.4035525556633092,305391684.58036417,1.0,0.5,116.13081312101886,2.5224,0.7629709206681479,3.2853709206681483,transition_era
42,0.7629709206681479,0.4035525556633092,305391684.58036417,3.0,0.25,298.89808322802105,20.1792,0.7629709206681479,20.94217092066815,matter_dominated
42,0.7629709206681479,0.4035525556633092,305391684.58036417,10.0,0.09090909090909091,1365.5260826765486,419.6643,0.7629709206681479,420.42727092066815,matter_dominated
42,0.7629709206681479,0.4035525556633092,305391684.58036417,1100.0,0.0009082652134423251,1381643.7505528636,420809879.80530006,0.7629709206681479,420809880.568271,matter_dominated
15,0.766,0.33282224387600445,305391684.58036417,0.0,1.0,67.36,0.3153,0.766,1.0813000000000001,transition_era
15,0.766,0.33282224387600445,305391684.58036417,1.0,0.5,115.95315260362695,2.5224,0.766,3.2884,transition_era
15,0.766,0.33282224387600445,305391684.58036417,3.0,0.25,298.5530160126338,20.1792,0.766,20.9452,matter_dominated
15,0.766,0.33282224387600445,305391684.58036417,10.0,0.09090909090909091,1364.9220476542973,419.6643,0.766,420.43030000000005,matter_dominated
15,0.766,0.33282224387600445,305391684.58036417,1100.0,0.0009082652134423251,1381637.7212936003,420809879.80530006,0.766,420809880.5713,matter_dominated
126,0.72,0.3642038086021099,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
126,0.72,0.3642038086021099,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
126,0.72,0.3642038086021099,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
126,0.72,0.3642038086021099,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
126,0.72,0.3642038086021099,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
65,0.72,0.5182642428550074,305391684.58036417,0.0,1.0,67.35999999999999,0.3153,0.72,1.0352999999999999,transition_era
65,0.72,0.5182642428550074,305391684.58036417,1.0,0.5,118.62247090463089,2.5224,0.72,3.2424,transition_era
65,0.72,0.5182642428550074,305391684.58036417,3.0,0.25,303.7510302768371,20.1792,0.72,20.8992,matter_dominated
65,0.72,0.5182642428550074,305391684.58036417,10.0,0.09090909090909091,1374.0664017305714,419.6643,0.72,420.38430000000005,matter_dominated
65,0.72,0.5182642428550074,305391684.58036417,1100.0,0.0009082652134423251,1381729.2795895697,420809879.80530006,0.72,420809880.5253001,matter_dominated
