# TQE Heisenberg Fluctuation - WITH-LAW Scenario
# Run: TQE_Heisenberg_Fluctuation_20251101_054309
# Timestamp: 20251101_054309
# Master Seed: 1964260773
# N_Ensemble: 100
# Reproducibility: Set MASTER_CTRL['SEED']=1964260773 to reproduce this run
time,mean_energy,std_energy,mean_entropy,mean_coherence,mean_uncertainty,std_uncertainty,mean_delta_x
9.551839464882943886e+00,7.476812596147608403e+00,2.425650225797234327e+00,2.300394738811728956e+00,7.380103662902459324e-03,2.420016639340723863e+00,1.648430824332860922e+00,1.416827658362630027e+00
9.591973244147157018e+00,7.467968131787140251e+00,2.422691734487232296e+00,2.303209393632344781e+00,7.349370981183017681e-03,2.426783258262063203e+00,1.649741790494948068e+00,1.417137719655299000e+00
9.632107023411371927e+00,7.459249128804711582e+00,2.419763443253081014e+00,2.306011786877952829e+00,7.319411930406039164e-03,2.433752434342788540e+00,1.651198322598274260e+00,1.417248012330479590e+00
9.672240802675585059e+00,7.450691714556971768e+00,2.416870509170648162e+00,2.308804184190794473e+00,7.290684989812175332e-03,2.440841858826157118e+00,1.652730817685984066e+00,1.417160979466555837e+00
9.712374581939799967e+00,7.442329977301665345e+00,2.414016840316607126e+00,2.311588075912248907e+00,7.263371745757152449e-03,2.447966400335320980e+00,1.654268997279848774e+00,1.416881194191002002e+00
9.752508361204013099e+00,7.434195594434563681e+00,2.411204967604255955e+00,2.314360586861804681e+00,7.237338554170069486e-03,2.455040677067275467e+00,1.655745844008767564e+00,1.416415626400153727e+00
9.792642140468228007e+00,7.426317519417356294e+00,2.408435970515488744e+00,2.317125587405689302e+00,7.212670355075845481e-03,2.461981541281781372e+00,1.657101134405068121e+00,1.415773805896766602e+00
9.832775919732441139e+00,7.418721701933066903e+00,2.405709492531621141e+00,2.319882317323245680e+00,7.189441103854978844e-03,2.468710462243659087e+00,1.658284190766173616e+00,1.414967912369464509e+00
9.872909698996656047e+00,7.411430887582125315e+00,2.403023797741578260e+00,2.322631046442132252e+00,7.167747607333597830e-03,2.475155912475627495e+00,1.659255660669487931e+00,1.414012797440418856e+00
9.913043478260869179e+00,7.404464451353889309e+00,2.400375891790393013e+00,2.325370118122312313e+00,7.147824544092199785e-03,2.481255647497362826e+00,1.659988236874115231e+00,1.412925981711379730e+00
9.953177257525084087e+00,7.397838313113634712e+00,2.397761718587259949e+00,2.328102393124253489e+00,7.129732424941154049e-03,2.486958899381825461e+00,1.660466464385425889e+00,1.411727598967070119e+00
9.993311036789297219e+00,7.392699502733651507e+00,2.395764611455552195e+00,2.330337800202163745e+00,7.116331159009713428e-03,2.491282073906475603e+00,1.660606178110098696e+00,1.410656623677175592e+00
1.003344481605351213e+01,7.386844321614996822e+00,2.393374175109794777e+00,2.333011659062621757e+00,7.101740669826862862e-03,2.496055931488596613e+00,1.660541149137995998e+00,1.409315508990514942e+00
1.007357859531772526e+01,7.381334757346817099e+00,2.390984850985418131e+00,2.335682998658764831e+00,7.088651266400351932e-03,2.500378309935246346e+00,1.660240362617787735e+00,1.407939675428595550e+00
1.011371237458194017e+01,7.376174164643091835e+00,2.388591090565671760e+00,2.338345781388019518e+00,7.077150344752856405e-03,2.504260154580765008e+00,1.659726814215583213e+00,1.406557633833808163e+00
1.015384615384615330e+01,7.371363146559193780e+00,2.386187841499102902e+00,2.341007955250253847e+00,7.066992480884433207e-03,2.507727359182439386e+00,1.659026562069405797e+00,1.405199415455288481e+00
1.019397993311036821e+01,7.366899683268687937e+00,2.383770779801173134e+00,2.343662422674416934e+00,7.058152540794194844e-03,2.510819719110509496e+00,1.658168006947318140e+00,1.403896072365304226e+00
1.023411371237458134e+01,7.362779223644666082e+00,2.381336443749060727e+00,2.346311098411211660e+00,7.050898271260082860e-03,2.513589308081423113e+00,1.657181650905375836e+00,1.402679149536484537e+00
1.027424749163879625e+01,7.358994767070210941e+00,2.378882283434145428e+00,2.348955017328251849e+00,7.045102691796859516e-03,2.516098272911238887e+00,1.656100317731048266e+00,1.401580018381135551e+00
1.031438127090301116e+01,7.355536942574420145e+00,2.376406659509832320e+00,2.351590875347415732e+00,7.040188806589705792e-03,2.518416173311429862e+00,1.654959218180555025e+00,1.400629187001184217e+00
1.035451505016722429e+01,7.352394085002191382e+00,2.373908798351195948e+00,2.354223863207362655e+00,7.036109466312940978e-03,2.520617092283126137e+00,1.653795763954517106e+00,1.399855593675640719e+00
1.039464882943143920e+01,7.349552342927918147e+00,2.371388711420201023e+00,2.356849220842815562e+00,7.032888610429320099e-03,2.522776571108114485e+00,1.652648809665216101e+00,1.399285919131540989e+00
1.043478260869565233e+01,7.346995766450302945e+00,2.368847079387536692e+00,2.359469387357383319e+00,7.030448788749371278e-03,2.524968615897225543e+00,1.651557338235726924e+00,1.398944015150217490e+00
1.047491638795986724e+01,7.344706431065296748e+00,2.366285136245201759e+00,2.362083767593193606e+00,7.028637402152148293e-03,2.527262861797258786e+00,1.650558735377898989e+00,1.398850418567481046e+00
1.051505016722408037e+01,7.342664578592340341e+00,2.363704553205633108e+00,2.364693594228690632e+00,7.027078405124361979e-03,2.529722059580954863e+00,1.649686901968282049e+00,1.399022009098389141e+00
1.055518394648829528e+01,7.340848775763840983e+00,2.361107331236797169e+00,2.367296879882794247e+00,7.025907054723188293e-03,2.532399904804321533e+00,1.648970445047239997e+00,1.399471790566240381e+00
1.059531772575250841e+01,7.339236115157017792e+00,2.358495719059311213e+00,2.369896875618857646e+00,7.025047588342500995e-03,2.535339337950651029e+00,1.648431173559080642e+00,1.400208795281564500e+00
1.063545150501672332e+01,7.337802417998980253e+00,2.355872141424108612e+00,2.372490924398714895e+00,7.024375860553299863e-03,2.538571280916592787e+00,1.648083061982917652e+00,1.401238095530407568e+00
1.067558528428093645e+01,7.336522472921000571e+00,2.353239167768220064e+00,2.375082490714498284e+00,7.023530661215538103e-03,2.542113904360178811e+00,1.647931663428179760e+00,1.402560914523100832e+00
1.071571906354515136e+01,7.335370298384252585e+00,2.350599498260179221e+00,2.377667877975291777e+00,7.022569665813853911e-03,2.545972421049012002e+00,1.647974017517658263e+00,1.404174780894739127e+00
1.075585284280936449e+01,7.334319408270133955e+00,2.347955979352503775e+00,2.380249520157239118e+00,7.021513847549811643e-03,2.550139410231357040e+00,1.648198859702616925e+00,1.406073763448040470e+00
1.079598662207357940e+01,7.333343098728891896e+00,2.345311628844617413e+00,2.382828122793045011e+00,7.020166280392985299e-03,2.554595655342230209e+00,1.648587160560756493e+00,1.408248713465100943e+00
1.083612040133779253e+01,7.332414731490371373e+00,2.342669671018894562e+00,2.385401749941095773e+00,7.018240932865436182e-03,2.559311428084359186e+00,1.649112921308350632e+00,1.410687527769672656e+00
1.087625418060200744e+01,7.331508013272068247e+00,2.340033566549355015e+00,2.387970156880298678e+00,7.015563445587508565e-03,2.564248143750573306e+00,1.649744227267065044e+00,1.413375410444383196e+00
1.091638795986622057e+01,7.330597259862761561e+00,2.337407024899092800e+00,2.390535398126006239e+00,7.012044205689488274e-03,2.569360245062973114e+00,1.650444595874479115e+00,1.416295113467142874e+00
1.095652173913043548e+01,7.329657641561011516e+00,2.334793988102824347e+00,2.393095878552364386e+00,7.007631517990383502e-03,2.574597234243265031e+00,1.651174605490401515e+00,1.419427159544621508e+00
1.099665551839464861e+01,7.328817743252734829e+00,2.332544527015517843e+00,2.395427123437341876e+00,7.002804455708239000e-03,2.579426743071068007e+00,1.651838395605278675e+00,1.422467212850727414e+00
1.103678929765886352e+01,7.327824412574146962e+00,2.330103629991703063e+00,2.397964703928112229e+00,6.996527163171745861e-03,2.584713776554242504e+00,1.652515102290729176e+00,1.425947283643062002e+00
1.107692307692307665e+01,7.326729819521506037e+00,2.327680172731072972e+00,2.400501504458345092e+00,6.989225917996378518e-03,2.589973300468044304e+00,1.653110553175111352e+00,1.429574872020780818e+00
1.111705685618729156e+01,7.325514294688782790e+00,2.325278192303493530e+00,2.403031208362501836e+00,6.980815754495503858e-03,2.595156084796830243e+00,1.653595186878332290e+00,1.433323576724737869e+00
1.115719063545150469e+01,7.324160041503802177e+00,2.322901845963335266e+00,2.405560955483008190e+00,6.971163740863352276e-03,2.600216675062694716e+00,1.653944938695111277e+00,1.437165716848009200e+00
1.119732441471571960e+01,7.322651230309141113e+00,2.320555324028398037e+00,2.408086407120783701e+00,6.960149184004929025e-03,2.605114922591047488e+00,1.654142539906958032e+00,1.441072661120493370e+00
1.123745819397993273e+01,7.320974070753151430e+00,2.318242780863503327e+00,2.410605606504506504e+00,6.947775454461875035e-03,2.609817532562212161e+00,1.654178708726584457e+00,1.445015191833490809e+00
1.127759197324414764e+01,7.319116865415358220e+00,2.315968265186548969e+00,2.413120682591168631e+00,6.934166189051816157e-03,2.614299432060952277e+00,1.654052769744978724e+00,1.448963917812525981e+00
1.131772575250836077e+01,7.317070053340637870e+00,2.313735683377249774e+00,2.415626504192512236e+00,6.919486463025065204e-03,2.618544932197993891e+00,1.653772680721895982e+00,1.452889731443713028e+00
1.135785953177257568e+01,7.314826235146547617e+00,2.311548763934309303e+00,2.418131612929827590e+00,6.903699591617030659e-03,2.622548586285392780e+00,1.653354442532688706e+00,1.456764242558041600e+00
1.139799331103678881e+01,7.312380163164683644e+00,2.309411053202796715e+00,2.420627965052608133e+00,6.886796384997563060e-03,2.626315649040270817e+00,1.652820994018588729e+00,1.460560252093110245e+00
1.143812709030100372e+01,7.309728741813206199e+00,2.307325922532986517e+00,2.423120019229459299e+00,6.868856583335635445e-03,2.629862061588427835e+00,1.652200740208969565e+00,1.464252152570106214e+00
1.147826086956521685e+01,7.306870995980401240e+00,2.305296594524736786e+00,2.425605362095472284e+00,6.849975471140685827e-03,2.633213963256172185e+00,1.651525987220141989e+00,1.467816295525258496e+00
1.151839464882943176e+01,7.303808017067252578e+00,2.303326145748197273e+00,2.428082572763929470e+00,6.830295659819761445e-03,2.636406715270620094e+00,1.650831404492543619e+00,1.471231281600327456e+00
1.155852842809364489e+01,7.300542890480617331e+00,2.301417526581830852e+00,2.430556840285091003e+00,6.809872052968528669e-03,2.639483467148039164e+00,1.650152623164659049e+00,1.474478194258158403e+00
1.159866220735785980e+01,7.297080595608434805e+00,2.299573544710735273e+00,2.433023335461629522e+00,6.788691651068439088e-03,2.642493386288870205e+00,1.649525076699157822e+00,1.477540761978521022e+00
1.163879598662207471e+01,7.293427870953004266e+00,2.297796822203020728e+00,2.435483996168476217e+00,6.766835925174554713e-03,2.645489585191123538e+00,1.648982948134838811e+00,1.480405454272260446e+00
1.167892976588628784e+01,7.289593063216716295e+00,2.296089729813179492e+00,2.437937409987312787e+00,6.744516645144522753e-03,2.648526910990147698e+00,1.648558212688809643e+00,1.483061507548672386e+00
1.171906354515050275e+01,7.285585958467413192e+00,2.294454308498274475e+00,2.440385645952022564e+00,6.722327578144744048e-03,2.651659672143020785e+00,1.648279675318668813e+00,1.485500895208091032e+00
1.175919732441471588e+01,7.281417592161573360e+00,2.292892172056316902e+00,2.442826944161868408e+00,6.700311560550387818e-03,2.654939413146511384e+00,1.648171967923298897e+00,1.487718232448516087e+00
1.179933110367893079e+01,7.277100055195140804e+00,2.291404400634783567e+00,2.445262610223827959e+00,6.678494616054810561e-03,2.658412821678015625e+00,1.648254490680282736e+00,1.489710616725425929e+00
1.183946488294314392e+01,7.272646297517651348e+00,2.289991443721611564e+00,2.447691732946571719e+00,6.656767898098963319e-03,2.662119839707857594e+00,1.648540404159509087e+00,1.491477414749091013e+00
1.187959866220735883e+01,7.268069934932601228e+00,2.288653028289697744e+00,2.450114362238984711e+00,6.635296584105340213e-03,2.666092040536816921e+00,1.649035741526059917e+00,1.493019999181798063e+00
1.191973244147157196e+01,7.263385059741365168e+00,2.287388074284487427e+00,2.452531236806843040e+00,6.614340629897924421e-03,2.670351338866761459e+00,1.649738773668087966e+00,1.494341450167285368e+00
1.195986622073578687e+01,7.258606064574939509e+00,2.286194639377657989e+00,2.454940634284691114e+00,6.593803006898367805e-03,2.674909059517505128e+00,1.650639708306961273e+00,1.495446247974308251e+00
