# TQE Heisenberg Fluctuation - NO-LAW Scenario
# Run: TQE_Heisenberg_Fluctuation_20251101_054309
# Timestamp: 20251101_054309
# Master Seed: 1964260773
# N_Ensemble: 100
# Reproducibility: Set MASTER_CTRL['SEED']=1964260773 to reproduce this run
time,mean_energy,std_energy,mean_entropy,mean_coherence,mean_uncertainty,std_uncertainty,mean_delta_x
5.658862876254180385e+00,7.025860043003663513e+00,2.704139711030337789e+00,2.700331489785270378e+00,5.987204999678768895e-03,2.576747947006965855e+00,1.697149482908497431e+00,1.426232090879737013e+00
5.698996655518394405e+00,7.013794895693722609e+00,2.699314379979073752e+00,2.706047048301035929e+00,5.957819143631075398e-03,2.583230642320751613e+00,1.697396794070161752e+00,1.430579727439155180e+00
5.739130434782608425e+00,7.001494145219396614e+00,2.694399051614198903e+00,2.711713377434496586e+00,5.927792613939874937e-03,2.589369905639971492e+00,1.697595645163661793e+00,1.434800133298527625e+00
5.779264214046822445e+00,6.988962386183005471e+00,2.689395410207362502e+00,2.717330578864052271e+00,5.897237244734572503e-03,2.595168398848623603e+00,1.697741167663148865e+00,1.438871073082320873e+00
5.819397993311037354e+00,6.976205875898192410e+00,2.684304230589558138e+00,2.722899379314503765e+00,5.866142301682456331e-03,2.600641879427090686e+00,1.697830234487151424e+00,1.442773390400763800e+00
5.859531772575251374e+00,6.963232630339035722e+00,2.679126138701165782e+00,2.728420309218733575e+00,5.834604551542618180e-03,2.605818530494966367e+00,1.697860581506403399e+00,1.446491112910346821e+00
5.899665551839465394e+00,6.950052578680075754e+00,2.673862433408061179e+00,2.733893451158578625e+00,5.803063169216880757e-03,2.610737761318032923e+00,1.697830541820409822e+00,1.450011430593159512e+00
5.939799331103679414e+00,6.936677727093250923e+00,2.668515835645560053e+00,2.739319541770184774e+00,5.771195922093436126e-03,2.615448524503060312e+00,1.697739410251810854e+00,1.453324560201042948e+00
5.979933110367893434e+00,6.923122282598439092e+00,2.663091051046234004e+00,2.744698702202762242e+00,5.738971005497459955e-03,2.620007224045813654e+00,1.697588305036807688e+00,1.456423517091423037e+00
6.020066889632107454e+00,6.909402695403576544e+00,2.657595067337736428e+00,2.750031280193332872e+00,5.706465518848231715e-03,2.624475311264268473e+00,1.697381280052948194e+00,1.459303821230905740e+00
6.060200668896321474e+00,6.895537591546797351e+00,2.652037151795994863e+00,2.755318325168895299e+00,5.673810502113093776e-03,2.628916680654053373e+00,1.697126384268235366e+00,1.461963166760478661e+00
6.100334448160535494e+00,6.881547584527520911e+00,2.646428559797531666e+00,2.760559595060206650e+00,5.641184872467935180e-03,2.633394984039696407e+00,1.696836373282956112e+00,1.464401083776535550e+00
6.140468227424749514e+00,6.867454971956709286e+00,2.640782006364307488e+00,2.765755472970344631e+00,5.608569984698066023e-03,2.637970979891373524e+00,1.696528844227637611e+00,1.466618617787939671e+00
6.180602006688963534e+00,6.853283338758724419e+00,2.635110982829697690e+00,2.770906723075033717e+00,5.575840475223611641e-03,2.642700027036060106e+00,1.696225672384498839e+00,1.468618046890253215e+00
6.220735785953177555e+00,6.839057099785458504e+00,2.629429016820486797e+00,2.776013782799255925e+00,5.543079403526416510e-03,2.647629820194662198e+00,1.695951751676864960e+00,1.470402650260304256e+00
6.260869565217391575e+00,6.824801020623637804e+00,2.623748974045559734e+00,2.781077089362134824e+00,5.510265966902103824e-03,2.652798450724641377e+00,1.695733157720232809e+00,1.471976534755612187e+00
6.301003344481605595e+00,6.810539755518176364e+00,2.618082486144208687e+00,2.786097231545332509e+00,5.477441258425293745e-03,2.658232860864593317e+00,1.695594941868552974e+00,1.473344520105825950e+00
6.341137123745819615e+00,6.796297436007491477e+00,2.612439563210794180e+00,2.791074323052014083e+00,5.444702415015686796e-03,2.663947744441039767e+00,1.695558815925809482e+00,1.474512077965413281e+00
6.381270903010033635e+00,6.782097334504305408e+00,2.606828417472093040e+00,2.796009115003684098e+00,5.412128443325559847e-03,2.669944931423342105e+00,1.695640996273708456e+00,1.475485316479753450e+00
6.421404682274247655e+00,6.767961615186202096e+00,2.601255491459838698e+00,2.800902437355849095e+00,5.379876256218069780e-03,2.676213277350527608e+00,1.695850446485393626e+00,1.476270999987443044e+00
6.461538461538461675e+00,6.753911172212883507e+00,2.595725655173129809e+00,2.805754351542590896e+00,5.347896395900544539e-03,2.682729060850310265e+00,1.696187697613488199e+00,1.476876593060528542e+00
6.501672240802675695e+00,6.739965544251560914e+00,2.590242516200627065e+00,2.810565757415705690e+00,5.316451400670290164e-03,2.689456872779782071e+00,1.696644346669148762e+00,1.477310318724225802e+00
6.541806020066889715e+00,6.726142886037784763e+00,2.584808776995756840e+00,2.815337156909393013e+00,5.285224691216780686e-03,2.696350959418769122e+00,1.697203248881190119e+00,1.477581222080222023e+00
6.581939799331103735e+00,6.712459973144001779e+00,2.579426574833866503e+00,2.820068573232443310e+00,5.254268577334996956e-03,2.703356960915131779e+00,1.697839340223969096e+00,1.477699232071402413e+00
6.622073578595317755e+00,6.698932215587168670e+00,2.574097751092436770e+00,2.824761042945437506e+00,5.223672599215375620e-03,2.710413967128375123e+00,1.698520963779256654e+00,1.477675215521718100e+00
6.662207357859531776e+00,6.685573659092551857e+00,2.568824014604777606e+00,2.829414824487099800e+00,5.193511660516164814e-03,2.717456798430228915e+00,1.699211533998941759e+00,1.477521018588019208e+00
6.702341137123745796e+00,6.672396958890951524e+00,2.563606985558793738e+00,2.834030353756009646e+00,5.163859251890006059e-03,2.724418410795673040e+00,1.699871360260381215e+00,1.477249491549782690e+00
6.742474916387959816e+00,6.659413318783154345e+00,2.558448127944511707e+00,2.838608305931803688e+00,5.134766575648330028e-03,2.731232323390238914e+00,1.700459464087836547e+00,1.476874493239957564e+00
6.782608695652173836e+00,6.646632396449592584e+00,2.553348596821213956e+00,2.843148906222185079e+00,5.106156691930112748e-03,2.737834972181837578e+00,1.700935257758427133e+00,1.476410872034081168e+00
6.822742474916387856e+00,6.634062183501855614e+00,2.548309039089456274e+00,2.847652426214112520e+00,5.078241989998010485e-03,2.744167903241227613e+00,1.701259997536391566e+00,1.475874420791849717e+00
6.862876254180601876e+00,6.621708874417766566e+00,2.543329391723053501e+00,2.852119677230963823e+00,5.051032553387752727e-03,2.750179732094736540e+00,1.701397973026701260e+00,1.475281803951320470e+00
6.903010033444815896e+00,6.609576741687344992e+00,2.538408719307997607e+00,2.856550889098845136e+00,5.024557112931497295e-03,2.755827808699319093e+00,1.701317436430189289e+00,1.474650455824998874e+00
6.943143812709029916e+00,6.597668034906178036e+00,2.533545124215300870e+00,2.860946613868047272e+00,4.998804831320621637e-03,2.761079539914482073e+00,1.700991305552646660e+00,1.473998450067905086e+00
6.983277591973243936e+00,6.585982919333281060e+00,2.528735749585339754e+00,2.865307044046027762e+00,4.973931987999368962e-03,2.765913332364440258e+00,1.700397689051999839e+00,1.473344341143087766e+00
7.023411371237457956e+00,6.574519465114082806e+00,2.523976879979203058e+00,2.869632743140936526e+00,4.950197774205257993e-03,2.770319128728685687e+00,1.699520281879492334e+00,1.472706979364296842e+00
7.063545150501672865e+00,6.563273692638634138e+00,2.519264129554353193e+00,2.873923888810880900e+00,4.927618340432378397e-03,2.774298520899268983e+00,1.698348666098763893e+00,1.472105301792839605e+00
7.103678929765886885e+00,6.552239673345749083e+00,2.514592695205824846e+00,2.878181056527939763e+00,4.905979314586462331e-03,2.777864435262079823e+00,1.696878532007069174e+00,1.471558101946455421e+00
7.143812709030100905e+00,6.541409679458036308e+00,2.509957643918610426e+00,2.882404598349705971e+00,4.885214291336885742e-03,2.781040399449909106e+00,1.695111812178460520e+00,1.471083782127066586e+00
7.183946488294314925e+00,6.530774371539484591e+00,2.505354200429722678e+00,2.886594763677483133e+00,4.865496224338176912e-03,2.783859416399000697e+00,1.693056701864332991e+00,1.470700093103209483e+00
7.224080267558528945e+00,6.520323009850393703e+00,2.500778003130414540e+00,2.890751835714843399e+00,4.846714187431586975e-03,2.786362489599199410e+00,1.690727527223905957e+00,1.470423866953158853e+00
7.264214046822742965e+00,6.510043674545609171e+00,2.496225302220306030e+00,2.894876255303989954e+00,4.828773063694154731e-03,2.788596861521849046e+00,1.688144420708481253e+00,1.470270749861188664e+00
7.304347826086956985e+00,6.499923480848618595e+00,2.491693083201750980e+00,2.898967987665875157e+00,4.811548835882545165e-03,2.790614043277360068e+00,1.685332771344299374e+00,1.470254942337202220e+00
7.344481605351171005e+00,6.489948778030311338e+00,2.487179109311443703e+00,2.903027583843901915e+00,4.795028899658511541e-03,2.792467725491931674e+00,1.682322435540803296e+00,1.470388954539919357e+00
7.384615384615385025e+00,6.480105324963987279e+00,2.482681886958316042e+00,2.907055276955617718e+00,4.779182964054150620e-03,2.794211666658559245e+00,1.679146718672510197e+00,1.470683383951363998e+00
7.424749163879599045e+00,6.470378439432176165e+00,2.478200567239253971e+00,2.911051144931878998e+00,4.763958567726798293e-03,2.795897654879844207e+00,1.675841164963698393e+00,1.471146721610794517e+00
7.464882943143813065e+00,6.460753122709288476e+00,2.473734803156876438e+00,2.915015482457848695e+00,4.749227045674353151e-03,2.797573632104976227e+00,1.672442218601790209e+00,1.471785191624403799e+00
7.505016722408027086e+00,6.451214164488943581e+00,2.469284585562149470e+00,2.918948620254598225e+00,4.734947222031571715e-03,2.799282057562517689e+00,1.668985838127810872e+00,1.472602627004230946e+00
7.545150501672241106e+00,6.441746235618246885e+00,2.464850080935762300e+00,2.922850411917293556e+00,4.720921217618322986e-03,2.801058570580404972e+00,1.665506155709958191e+00,1.473600383321521212e+00
7.585284280936455126e+00,6.432333977042551609e+00,2.460431491127863968e+00,2.926721375990014362e+00,4.707126284784312296e-03,2.802930994254289931e+00,1.662034271269053454e+00,1.474777290535703500e+00
7.625418060200669146e+00,6.422962092811868473e+00,2.456028949771431602e+00,2.930561636124807023e+00,4.693476968983939339e-03,2.804918702197182423e+00,1.658597258944176422e+00,1.476129642726889513e+00
7.665551839464883166e+00,6.413615453175106396e+00,2.451642463187812204e+00,2.934371308028425052e+00,4.679835305081656363e-03,2.807032352554718280e+00,1.655217442173751330e+00,1.477651225428111559e+00
7.705685618729097186e+00,6.404279211025243335e+00,2.447271896298363725e+00,2.938150661850542633e+00,4.666378371658001789e-03,2.809273977690744939e+00,1.651911967155331729e+00,1.479333380616409066e+00
7.745819397993311206e+00,6.394938931769825530e+00,2.442916997434362525e+00,2.941899805561657200e+00,4.652884298061025006e-03,2.811637405159293834e+00,1.648692676658769729e+00,1.481165109950190129e+00
7.785953177257525226e+00,6.385580733533896769e+00,2.438577450820338832e+00,2.945619014506330569e+00,4.639206930554047766e-03,2.814108975828599313e+00,1.645566260907639133e+00,1.483133217265429460e+00
7.826086956521739246e+00,6.376191432009800764e+00,2.434252942557573629e+00,2.949308219574650280e+00,4.625250968331044710e-03,2.816668518059445514e+00,1.642534642575810278e+00,1.485222491354248886e+00
7.866220735785953266e+00,6.366758682535386349e+00,2.429943225310218224e+00,2.952967809493241003e+00,4.610926502878461529e-03,2.819290531970549019e+00,1.639595540732784240e+00,1.487415929501530121e+00
7.906354515050167286e+00,6.357271111376220141e+00,2.425648168551671535e+00,2.956597874759540279e+00,4.596194105580063416e-03,2.821945534376875564e+00,1.636743154345742690e+00,1.489695001040772349e+00
7.946488294314381307e+00,6.347718428704030913e+00,2.421367784678406743e+00,2.960198553384147946e+00,4.581106412495646735e-03,2.824601512399371295e+00,1.633968909067363473e+00,1.492039948365741608e+00
7.986622073578595327e+00,6.338091517307535838e+00,2.417102225976183849e+00,2.963770015681417735e+00,4.565560613169233894e-03,2.827225431788127352e+00,1.631262219748684572e+00,1.494430120700823261e+00
8.026755852842809347e+00,6.328382493333252867e+00,2.412851752501922853e+00,2.967312522132498742e+00,4.549505809571194499e-03,2.829784744725886814e+00,1.628611233148241633e+00,1.496844333525836346e+00
8.066889632107024255e+00,6.318584738019090707e+00,2.408616675746277913e+00,2.970825848199751373e+00,4.532990525155895095e-03,2.832248841720331534e+00,1.626003528049313029e+00,1.499261244410643901e+00
8.107023411371237387e+00,6.308692902008074199e+00,2.404397286706055237e+00,2.974310507710645979e+00,4.516010860781361110e-03,2.834590393574663025e+00,1.623426761096021798e+00,1.501659734267460689e+00
8.147157190635452295e+00,6.298702886107873766e+00,2.400193779296738050e+00,2.977766570897797838e+00,4.498555919597164478e-03,2.836786532754083545e+00,1.620869254393190184e+00,1.504019281894722448e+00
8.187290969899665427e+00,6.288611803926110078e+00,2.396006180538624353e+00,2.981194170391140208e+00,4.480597399162821078e-03,2.838819828966034464e+00,1.618320524404457617e+00,1.506320319383872564e+00
8.227424749163880335e+00,6.278417932581105809e+00,2.391834297712075674e+00,2.984593478481180728e+00,4.462169586055572332e-03,2.840679021347648714e+00,1.615771751053284300e+00,1.508544556393433655e+00
8.267558528428093467e+00,6.268120657509850702e+00,2.387677689909787571e+00,2.987964651186553411e+00,4.443260643433325809e-03,2.842359479123446775e+00,1.613216182203272009e+00,1.510675262562226173e+00
8.307692307692308376e+00,6.257720416469828351e+00,2.383535667638249755e+00,2.991307930094649237e+00,4.423904130985482214e-03,2.843863373494089686e+00,1.610649463465366082e+00,1.512697499201477669e+00
8.347826086956521507e+00,6.247218646251538665e+00,2.379407319916711394e+00,2.994623326319716838e+00,4.404170515446141285e-03,2.845199555488647558e+00,1.608069878390618879e+00,1.514598293856876055e+00
8.387959866220736416e+00,6.236617733749628911e+00,2.375291564340550998e+00,2.997911176491340424e+00,4.384134413858914621e-03,2.846383146979062140e+00,1.605478481196273011e+00,1.516366754047657528e+00
8.428093645484949548e+00,6.225920971102590684e+00,2.371187212451566495e+00,3.001171602790718040e+00,4.363834386267620782e-03,2.847434864563983759e+00,1.602879104450348979e+00,1.517994119505678530e+00
8.468227424749164456e+00,6.215132512993274183e+00,2.367093040817111582e+00,3.004404800781007800e+00,4.343305962731647436e-03,2.848380107929484595e+00,1.600278228012582904e+00,1.519473755038584617e+00
8.508361204013377588e+00,6.204257333024547627e+00,2.363007857814503065e+00,3.007610947967080950e+00,4.322580243691714723e-03,2.849247854974664040e+00,1.597684702880400431e+00,1.520801088948799062e+00
8.548494983277592496e+00,6.193301175612839771e+00,2.358930557133752437e+00,3.010790212810299682e+00,4.301688873679232819e-03,2.850069414747554042e+00,1.595109333495522197e+00,1.521973504197497995e+00
8.588628762541805628e+00,6.182270500020110582e+00,2.354860151303000304e+00,3.013942783167574913e+00,4.280724094315337298e-03,2.850877095455770505e+00,1.592564333335125815e+00,1.522990191353312373e+00
8.628762541806020536e+00,6.171172413972080051e+00,2.350795781679456464e+00,3.017068890047740481e+00,4.259823753410022125e-03,2.851702847997494850e+00,1.590062679749409513e+00,1.523851973554347206e+00
8.668896321070233668e+00,6.160014595592905096e+00,2.346736704866592138e+00,3.020168687712603717e+00,4.239126866303388579e-03,2.852576945350979276e+00,1.587617403567966878e+00,1.524561114255555294e+00
8.709030100334448576e+00,6.148805203929374130e+00,2.342682258867205825e+00,3.023242381372219345e+00,4.218578901209110547e-03,2.853526754752562233e+00,1.585240855741884225e+00,1.525121118389551222e+00
8.749163879598661708e+00,6.137552779876895848e+00,2.338631815007861547e+00,3.026290128713156502e+00,4.198280281851263229e-03,2.854575653216810505e+00,1.582943996351065197e+00,1.525536536822712952e+00
8.789297658862876617e+00,6.126266140619907929e+00,2.334584723382378435e+00,3.029312151629136807e+00,4.178297019890864217e-03,2.855742128153050174e+00,1.580735750295881203e+00,1.525812782719007332e+00
8.829431438127089748e+00,6.114954271596138469e+00,2.330540260091190419e+00,3.032308663516337432e+00,4.158553672530886612e-03,2.857039094370440679e+00,1.578622469048756027e+00,1.525955966744794612e+00
8.869565217391304657e+00,6.103626220322641238e+00,2.326497583853128770e+00,3.035279818076343172e+00,4.138922567999234192e-03,2.858473447481558072e+00,1.576607529606410374e+00,1.525972756145224984e+00
8.909698996655517789e+00,6.092290996215894872e+00,2.322455707845763051e+00,3.038225911220769238e+00,4.119444684265381219e-03,2.860045862437532005e+00,1.574691091252226727e+00,1.525870260688587665e+00
8.949832775919732697e+00,6.080957479787002740e+00,2.318413490155701862e+00,3.041146900838879397e+00,4.100110777430495540e-03,2.861750835361050793e+00,1.572870019147311060e+00,1.525655946514105965e+00
8.989966555183947605e+00,6.069634343491141060e+00,2.314369643465182591e+00,3.044043224740320408e+00,4.080939603021125663e-03,2.863576957496488440e+00,1.571137972336713373e+00,1.525337577076790074e+00
9.030100334448160737e+00,6.058329985199826240e+00,2.310322761917625201e+00,3.046914990238761778e+00,4.061952652916984985e-03,2.865507402251652014e+00,1.569485643562877675e+00,1.524923178832388926e+00
9.070234113712375645e+00,6.047052473943491435e+00,2.306271360964164518e+00,3.049762391561053665e+00,4.043213024874769274e-03,2.867520600015510013e+00,1.567901130070012750e+00,1.524421027995673139e+00
9.110367892976588777e+00,6.035809506468395647e+00,2.302213924587490634e+00,3.052585600558765933e+00,4.024798268277801454e-03,2.869591070576609670e+00,1.566370408830757510e+00,1.523839653786322135e+00
9.150501672240803686e+00,6.024608372368993159e+00,2.298148953860175148e+00,3.055384826356803529e+00,4.006656846152495226e-03,2.871690379327576537e+00,1.564877886398411189e+00,1.523187852917128771e+00
9.190635451505016817e+00,6.013455925202838337e+00,2.294075011250923168e+00,3.058160231831461573e+00,3.988789505225251789e-03,2.873788180796575276e+00,1.563406992743235246e+00,1.522474709771653112e+00
9.230769230769231726e+00,6.002358557097811520e+00,2.289990756354489232e+00,3.060911995441527367e+00,3.971269768652813635e-03,2.875853311247043465e+00,1.561940789615541947e+00,1.521709616645843477e+00
9.270903010033444858e+00,5.991322174849308624e+00,2.285894970502895251e+00,3.063640281868870385e+00,3.954237095985034360e-03,2.877854891096459422e+00,1.560462566718243904e+00,1.520902288657035584e+00
9.311036789297659766e+00,5.980352176282809573e+00,2.281786569745042570e+00,3.066345282919566095e+00,3.937706106659493756e-03,2.879763397805954028e+00,1.558956402770660610e+00,1.520062768332731684e+00
9.351170568561872898e+00,5.969453426577987720e+00,2.277664607594232393e+00,3.069027134944232849e+00,3.921526392789618370e-03,2.881551670874289872e+00,1.557407672874752125e+00,1.519201415612884798e+00
9.391304347826087806e+00,5.958630235157263755e+00,2.273528270500166037e+00,3.071686000821137519e+00,3.905678142899673532e-03,2.883195812829705940e+00,1.555803488029573467e+00,1.518328879813342969e+00
9.431438127090300938e+00,5.947886334485983362e+00,2.269376869936853058e+00,3.074322050573941478e+00,3.890180374997834895e-03,2.884675953819857419e+00,1.554133056797062151e+00,1.517456051227401792e+00
9.471571906354515846e+00,5.937224862605181563e+00,2.265209835255125093e+00,3.076935410467072529e+00,3.875094941241944996e-03,2.885976852613441501e+00,1.552387962790535481e+00,1.516593991220931636e+00
9.511705685618728978e+00,5.926648351354110389e+00,2.261026710980201138e+00,3.079526251378246648e+00,3.860483111386715446e-03,2.887088313458380462e+00,1.550562354729337899e+00,1.515753840991606483e+00
9.551839464882943886e+00,5.916158722041996221e+00,2.256827161202079157e+00,3.082094681584889084e+00,3.846368441896938929e-03,2.888005406009779730e+00,1.548653048306702473e+00,1.514946710466912760e+00
9.591973244147157018e+00,5.905757289816660816e+00,2.252610982253120397e+00,3.084640885928129350e+00,3.832687366916275994e-03,2.888728484076105385e+00,1.546659541158419193e+00,1.514183550047578430e+00
9.632107023411371927e+00,5.895444777279677417e+00,2.248378123274867413e+00,3.087164953464963890e+00,3.819437979692385122e-03,2.889263007690033191e+00,1.544583943942600790e+00,1.513475008964759949e+00
9.672240802675585059e+00,5.885221337091562255e+00,2.244128712773034717e+00,3.089667059725976994e+00,3.806690859075825828e-03,2.889619181482481203e+00,1.542430832084549674e+00,1.512831284842605539e+00
9.712374581939799967e+00,5.875086582541252156e+00,2.239863088083184905e+00,3.092147293951963416e+00,3.794353197875922120e-03,2.889811429956198996e+00,1.540207024215828779e+00,1.512261969588712951e+00
9.752508361204013099e+00,5.865039624433006971e+00,2.235581823976580562e+00,3.094605813527398386e+00,3.782382336967718851e-03,2.889857736613002270e+00,1.537921294806397388e+00,1.511775896939052233e+00
9.792642140468228007e+00,5.855079112246357020e+00,2.231285756510638763e+00,3.097042715620732967e+00,3.770722274048605212e-03,2.889778878621659608e+00,1.535584029981152954e+00,1.511380996872003335e+00
9.832775919732441139e+00,5.845203277403995479e+00,2.226975998675679858e+00,3.099458124617470389e+00,3.759332478455955622e-03,2.889597591657372178e+00,1.533206837025839597e+00,1.511084161690655847e+00
9.872909698996656047e+00,5.835409976637325080e+00,2.222653945309541967e+00,3.101852168390024200e+00,3.748223365286702542e-03,2.889337700654715402e+00,1.530802119594273369e+00,1.510891127932400213e+00
9.913043478260869179e+00,5.825696733823476414e+00,2.218321266003210557e+00,3.104224962435901514e+00,3.737360975673900080e-03,2.889023251581702034e+00,1.528382632078439940e+00,1.510806377422590607e+00
9.953177257525084087e+00,5.816060779225489696e+00,2.213979886104032069e+00,3.106576593648343376e+00,3.726749738419422517e-03,2.888677677186576531e+00,1.525961027905086143e+00,1.510833059873220918e+00
9.993311036789297219e+00,5.806499085680083994e+00,2.209631957244110545e+00,3.108907198537254946e+00,3.716323979181188064e-03,2.888323026254182579e+00,1.523549417560519759e+00,1.510972938468373439e+00
1.003344481605351213e+01,5.797008401875022088e+00,2.205279819886195369e+00,3.111216893677572592e+00,3.705995652946569331e-03,2.887979281569565515e+00,1.521158952754265048e+00,1.511226358994450347e+00
1.007357859531772526e+01,5.787585283333685382e+00,2.200925961066556358e+00,3.113505766875405811e+00,3.695680034247086736e-03,2.887663786831733415e+00,1.518799453135018629e+00,1.511592242278450904e+00
1.011371237458194017e+01,5.778226122026012490e+00,2.196572970730138241e+00,3.115773928526174519e+00,3.685406645043100109e-03,2.887390797493954331e+00,1.516479091184392836e+00,1.512068099079089123e+00
1.015384615384615330e+01,5.768927175618002501e+00,2.192223499814738741e+00,3.118021540186684870e+00,3.675265562174258142e-03,2.887171165184232891e+00,1.514204149192420523e+00,1.512650066123090609e+00
1.019397993311036821e+01,5.759684597254542737e+00,2.187880222598980851e+00,3.120248659796073465e+00,3.665159355532599320e-03,2.887012160156471996e+00,1.511978859492332239e+00,1.513332961707814395e+00
1.023411371237458134e+01,5.750494466488492940e+00,2.183545804906668053e+00,3.122455416930424832e+00,3.655040760133509981e-03,2.886917431305417558e+00,1.509805335429498685e+00,1.514110359168182152e+00
1.027424749163879625e+01,5.741352821562620612e+00,2.179222878717364420e+00,3.124641930415057889e+00,3.644897006740180703e-03,2.886887098709598920e+00,1.507683596018643879e+00,1.514974676514371010e+00
1.031438127090301116e+01,5.732255692812741721e+00,2.174914022719974582e+00,3.126808308408171033e+00,3.634655534234961047e-03,2.886917969520642835e+00,1.505611682197456780e+00,1.515917280612471441e+00
1.035451505016722429e+01,5.723199136550055854e+00,2.170621747520682376e+00,3.128954669196856830e+00,3.624306776967294204e-03,2.887003864308074874e+00,1.503585857397055525e+00,1.516928604373405598e+00
1.039464882943143920e+01,5.714179268466544670e+00,2.166348483681988402e+00,3.131081102869328614e+00,3.613805677435399325e-03,2.887136037748254669e+00,1.501600880293392226e+00,1.517998275486200699e+00
1.043478260869565233e+01,5.705192295439636574e+00,2.162096570587204170e+00,3.133187774349261545e+00,3.603103151253472282e-03,2.887303674834443168e+00,1.499650333530180513e+00,1.519115255236580975e+00
1.047491638795986724e+01,5.696234544604794614e+00,2.157868244297827864e+00,3.135274755866491514e+00,3.592260965976865669e-03,2.887494441663599254e+00,1.497726989317665680e+00,1.520267985876807115e+00
1.051505016722408037e+01,5.687302488718203541e+00,2.153665623043382382e+00,3.137342162058213368e+00,3.581303862527308781e-03,2.887695068391232134e+00,1.495823191379256567e+00,1.521444544854542835e+00
1.055518394648829528e+01,5.678392767107621530e+00,2.149490689673323018e+00,3.139390132735761174e+00,3.570231156660644625e-03,2.887891941236073290e+00,1.493931232835099765e+00,1.522632803971036397e+00
1.059531772575250841e+01,5.669502201879835113e+00,2.145345271168096701e+00,3.141418757245972859e+00,3.559055241055198576e-03,2.888071680543649045e+00,1.492043711192305944e+00,1.523820591256685120e+00
1.063545150501672332e+01,5.660627809433723456e+00,2.141231016046744706e+00,3.143428129887285039e+00,3.547667865057912463e-03,2.888221682934240420e+00,1.490153844394334515e+00,1.524995853064503359e+00
1.067558528428093645e+01,5.651766807688789918e+00,2.137149371090844241e+00,3.145418426871713802e+00,3.536056807048033532e-03,2.888330607475254386e+00,1.488255735499389942e+00,1.526146813611690023e+00
1.071571906354515136e+01,5.642916619718667093e+00,2.133101559154449323e+00,3.147389706960110445e+00,3.524248389658728251e-03,2.888388788588018841e+00,1.486344577567570102e+00,1.527262129017951997e+00
1.075585284280936449e+01,5.634074874636406882e+00,2.129088559898442146e+00,3.149342098880927754e+00,3.512238653235581071e-03,2.888388561891428452e+00,1.484416794319805444e+00,1.528331032804984391e+00
1.079598662207357940e+01,5.625239406626029393e+00,2.125111095082502288e+00,3.151275702230381448e+00,3.500031755673627207e-03,2.888324493247435676e+00,1.482470115748723893e+00,1.529343469871732308e+00
1.083612040133779253e+01,5.616408252920471966e+00,2.121169619601854794e+00,3.153190638746519170e+00,3.487662200550435947e-03,2.888193505661215355e+00,1.480503590853337048e+00,1.530290216165514972e+00
1.087625418060200744e+01,5.607579651352404326e+00,2.117264318861217021e+00,3.155087012682499914e+00,3.475114034087165016e-03,2.887994903183952022e+00,1.478517541959021520e+00,1.531162981597868011e+00
1.091638795986622057e+01,5.598752037853444996e+00,2.113395112414142574e+00,3.156964935619145596e+00,3.462374725216866862e-03,2.887730295307960660e+00,1.476513466656603768e+00,1.531954494238416675e+00
1.095652173913043548e+01,5.589924044015615046e+00,2.109561663176763968e+00,3.158824501974279553e+00,3.449450006538770132e-03,2.887403429319091330e+00,1.474493894390156656e+00,1.532658564379250743e+00
1.099665551839464861e+01,5.581094494590156607e+00,2.105763391029949805e+00,3.160665833590696305e+00,3.436352232353152066e-03,2.887019941503946807e+00,1.472462205297066618e+00,1.533270127705346209e+00
1.103678929765886352e+01,5.572262404611351805e+00,2.101999489321920933e+00,3.162489021495076269e+00,3.423123135883168570e-03,2.886587040861333442e+00,1.470422419249548307e+00,1.533785267473531944e+00
1.107692307692307665e+01,5.563426975738004820e+00,2.098268942704988316e+00,3.164294171270816580e+00,3.409806443873414188e-03,2.886113140971744873e+00,1.468378963323644815e+00,1.534201216256132039e+00
1.111705685618729156e+01,5.554587591397360136e+00,2.094570544883148866e+00,3.166081373088098783e+00,3.396403369070258391e-03,2.885607456909052182e+00,1.466336426227405232e+00,1.534516338420557346e+00
1.115719063545150469e+01,5.545743810393481965e+00,2.090902915172490495e+00,3.167850742030162703e+00,3.383005330176689501e-03,2.885079584554951726e+00,1.464299308583632664e+00,1.534730095051747290e+00
1.119732441471571960e+01,5.536895358794017952e+00,2.087264513231737784e+00,3.169602364616983525e+00,3.369631688309390923e-03,2.884539079450723964e+00,1.462271778329851113e+00,1.534842993468941375e+00
1.123745819397993273e+01,5.528042120099118328e+00,2.083653651813534236e+00,3.171336333910842242e+00,3.356285076305870994e-03,2.883995051471607063e+00,1.460257440758764291e+00,1.534856523813223905e+00
1.127759197324414764e+01,5.519184123891363036e+00,2.080068507864089256e+00,3.173052742079693012e+00,3.343011993258298425e-03,2.883455790215867953e+00,1.458259132728997765e+00,1.534773085398329018e+00
1.131772575250836077e+01,5.510321533348122358e+00,2.076507132663446775e+00,3.174751680908884932e+00,3.329775319847862267e-03,2.882928434163679388e+00,1.456278750174985870e+00,1.534595905602454513e+00
1.135785953177257568e+01,5.501454632116360877e+00,2.072967461931171318e+00,3.176433244673001255e+00,3.316622882034683979e-03,2.882418694463485753e+00,1.454317117124296788e+00,1.534328954039457127e+00
