universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
5476,753697636,55.8262907061756,0.0,55.8262907061756,1,1,407,438,,,0,0.0,0.0,0.0,55.8262907061756,4.022244918035328,4.022244918035328,0.9723,0.9723,
5477,3210952522,4.14274789345712,0.0,4.14274789345712,0,0,-1,-1,,,0,0.0,0.0,0.0,4.14274789345712,1.42135931003886,1.42135931003886,0.0909,0.0909,
5478,414256167,6.328130931426003,0.0,6.328130931426003,1,0,779,-1,,,0,0.0,0.0,0.0,6.328130931426003,1.8450049210583495,1.8450049210583495,0.207,0.207,
5479,3426614389,26.850885367791776,0.0,26.850885367791776,1,1,425,454,,,0,0.0,0.0,0.0,26.850885367791776,3.2902987950031335,3.2902987950031335,0.8418,0.8418,
5480,929398783,3.4417832886861217,0.0,3.4417832886861217,1,0,995,-1,,,0,0.0,0.0,0.0,3.4417832886861217,1.2359897349377118,1.2359897349377118,0.0575,0.0575,
5481,2966470879,9.402866450032203,0.0,9.402866450032203,0,0,-1,-1,,,0,0.0,0.0,0.0,9.402866450032203,2.241014584283645,2.241014584283645,0.3691,0.3691,
5482,207457275,2.548447550470641,0.0,2.548447550470641,1,1,377,979,,,0,0.0,0.0,0.0,2.548447550470641,0.9354843700374781,0.9354843700374781,0.0243,0.0243,
5483,188974742,3.419952266354106,0.0,3.419952266354106,0,0,-1,-1,,,0,0.0,0.0,0.0,3.419952266354106,1.2296265937710018,1.2296265937710018,0.056,0.056,
5484,3638846936,70.49022100512482,0.0,70.49022100512482,0,0,-1,-1,,,0,0.0,0.0,0.0,70.49022100512482,4.255473991050068,4.255473991050068,0.9878,0.9878,
5485,663457007,7.497975007329569,0.0,7.497975007329569,1,0,600,-1,,,0,0.0,0.0,0.0,7.497975007329569,2.0146329850633755,2.0146329850633755,0.2715,0.2715,
5486,2035366221,15.221901245077369,0.0,15.221901245077369,0,0,-1,-1,,,0,0.0,0.0,0.0,15.221901245077369,2.7227352621798486,2.7227352621798486,0.6135,0.6135,
5487,1395445183,3.472614414209985,0.0,3.472614414209985,0,0,-1,-1,,,0,0.0,0.0,0.0,3.472614414209985,1.244907743760438,1.244907743760438,0.0587,0.0587,
5488,3568378407,23.501191745798007,0.0,23.501191745798007,1,1,315,983,,,0,0.0,0.0,0.0,23.501191745798007,3.1570511324514654,3.1570511324514654,0.7982,0.7982,
5489,2404827524,16.43346474445091,0.0,16.43346474445091,1,0,768,-1,,,0,0.0,0.0,0.0,16.43346474445091,2.7993197889683534,2.7993197889683534,0.652,0.652,
5490,2965888586,4.870153903612974,0.0,4.870153903612974,1,0,753,-1,,,0,0.0,0.0,0.0,4.870153903612974,1.5831255389799532,1.5831255389799532,0.1268,0.1268,
5491,3671509542,3.6521696903346057,0.0,3.6521696903346057,0,0,-1,-1,,,0,0.0,0.0,0.0,3.6521696903346057,1.2953214266958637,1.2953214266958637,0.0668,0.0668,
5492,2699106648,4.778438512528813,0.0,4.778438512528813,0,0,-1,-1,,,0,0.0,0.0,0.0,4.778438512528813,1.5641138221158968,1.5641138221158968,0.122,0.122,
5493,3459862808,8.156598599845507,0.0,8.156598599845507,0,0,-1,-1,,,0,0.0,0.0,0.0,8.156598599845507,2.098827243820696,2.098827243820696,0.306,0.306,
5494,1221634421,14.325768900838648,0.0,14.325768900838648,0,0,-1,-1,,,0,0.0,0.0,0.0,14.325768900838648,2.662059936611612,2.662059936611612,0.5848,0.5848,
5495,280497904,3.794923146964496,0.0,3.794923146964496,0,0,-1,-1,,,0,0.0,0.0,0.0,3.794923146964496,1.3336641595135499,1.3336641595135499,0.0739,0.0739,
5496,2165188465,15.166750304642468,0.0,15.166750304642468,1,0,626,-1,,,0,0.0,0.0,0.0,15.166750304642468,2.7191055518654665,2.7191055518654665,0.6114,0.6114,
5497,575679075,21.213049056942154,0.0,21.213049056942154,1,1,345,668,,,0,0.0,0.0,0.0,21.213049056942154,3.054616513876195,3.054616513876195,0.7596,0.7596,
5498,399194694,5.765784458805978,0.0,5.765784458805978,0,0,-1,-1,,,0,0.0,0.0,0.0,5.765784458805978,1.7519412171104631,1.7519412171104631,0.1748,0.1748,
5499,2421833430,14.07976998761696,0.0,14.07976998761696,0,0,-1,-1,,,0,0.0,0.0,0.0,14.07976998761696,2.6447390144897818,2.6447390144897818,0.5752,0.5752,
5500,1664039521,13.93114749408785,0.0,13.93114749408785,1,0,994,-1,,,0,0.0,0.0,0.0,13.93114749408785,2.6341271601412197,2.6341271601412197,0.5707,0.5707,
5501,3065752482,11.834976458225576,0.0,11.834976458225576,0,0,-1,-1,,,0,0.0,0.0,0.0,11.834976458225576,2.4710592537984915,2.4710592537984915,0.4843,0.4843,
5502,3142699346,7.437872988027826,0.0,7.437872988027826,0,0,-1,-1,,,0,0.0,0.0,0.0,7.437872988027826,2.006584919265231,2.006584919265231,0.2684,0.2684,
5503,2052890294,4.890929721899088,0.0,4.890929721899088,0,0,-1,-1,,,0,0.0,0.0,0.0,4.890929721899088,1.5873824125928315,1.5873824125928315,0.1278,0.1278,
5504,3747548778,55.685250388974985,0.0,55.685250388974985,0,0,-1,-1,,,0,0.0,0.0,0.0,55.685250388974985,4.019715307359619,4.019715307359619,0.9721,0.9721,
5505,2334602285,18.32560655062219,0.0,18.32560655062219,1,1,456,649,,,0,0.0,0.0,0.0,18.32560655062219,2.9082993468496654,2.9082993468496654,0.6992,0.6992,
5506,2977951581,35.71622985848631,0.0,35.71622985848631,1,1,165,504,,,0,0.0,0.0,0.0,35.71622985848631,3.5756052033629904,3.5756052033629904,0.9139,0.9139,
5507,2944776221,24.794378796803493,0.0,24.794378796803493,1,0,701,-1,,,0,0.0,0.0,0.0,24.794378796803493,3.210616966060181,3.210616966060181,0.8165,0.8165,
5508,2072362849,24.73243096345589,0.0,24.73243096345589,0,0,-1,-1,,,0,0.0,0.0,0.0,24.73243096345589,3.2081153768824007,3.2081153768824007,0.8152,0.8152,
5509,3984188634,8.31401903005001,0.0,8.31401903005001,1,0,830,-1,,,0,0.0,0.0,0.0,8.31401903005001,2.1179431297442335,2.1179431297442335,0.3126,0.3126,
5510,732267299,12.813075431863536,0.0,12.813075431863536,0,0,-1,-1,,,0,0.0,0.0,0.0,12.813075431863536,2.5504661676454052,2.5504661676454052,0.525,0.525,
5511,2890110381,20.450278965495528,0.0,20.450278965495528,1,1,427,646,,,0,0.0,0.0,0.0,20.450278965495528,3.017996523740342,3.017996523740342,0.7462,0.7462,
5512,3518735864,9.798170840794544,0.0,9.798170840794544,1,0,488,-1,,,0,0.0,0.0,0.0,9.798170840794544,2.282195719357039,2.282195719357039,0.3901,0.3901,
5513,2669906823,30.911617187596903,0.0,30.911617187596903,1,1,217,379,,,0,0.0,0.0,0.0,30.911617187596903,3.4311320740118467,3.4311320740118467,0.8803,0.8803,
5514,2497787957,16.895652131322574,0.0,16.895652131322574,0,0,-1,-1,,,0,0.0,0.0,0.0,16.895652131322574,2.8270563184934545,2.8270563184934545,0.6633,0.6633,
5515,932625931,11.321164213718466,0.0,11.321164213718466,0,0,-1,-1,,,0,0.0,0.0,0.0,11.321164213718466,2.426673913221712,2.426673913221712,0.4607,0.4607,
5516,275986348,25.211874883790138,0.0,25.211874883790138,1,1,458,730,,,0,0.0,0.0,0.0,25.211874883790138,3.2273151090727534,3.2273151090727534,0.8222,0.8222,
5517,2592195431,14.025844487557174,0.0,14.025844487557174,1,1,422,705,,,0,0.0,0.0,0.0,14.025844487557174,2.640901662612655,2.640901662612655,0.5727,0.5727,
5518,1771672607,18.703717895332506,0.0,18.703717895332506,1,0,424,-1,,,0,0.0,0.0,0.0,18.703717895332506,2.928722322031148,2.928722322031148,0.7086,0.7086,
5519,1112775277,8.293921904477546,0.0,8.293921904477546,0,0,-1,-1,,,0,0.0,0.0,0.0,8.293921904477546,2.1155229458742104,2.1155229458742104,0.3118,0.3118,
5520,853265066,6.726422795661638,0.0,6.726422795661638,0,0,-1,-1,,,0,0.0,0.0,0.0,6.726422795661638,1.906043471238796,1.906043471238796,0.2287,0.2287,
5521,924772104,10.888811911220351,0.0,10.888811911220351,0,0,-1,-1,,,0,0.0,0.0,0.0,10.888811911220351,2.3877358319317334,2.3877358319317334,0.4415,0.4415,
5522,350618056,30.063074495898835,0.0,30.063074495898835,0,0,-1,-1,,,0,0.0,0.0,0.0,30.063074495898835,3.4032976577341074,3.4032976577341074,0.8731,0.8731,
5523,534411640,7.021742103783249,0.0,7.021742103783249,0,0,-1,-1,,,0,0.0,0.0,0.0,7.021742103783249,1.9490113501826218,1.9490113501826218,0.247,0.247,
5524,979045686,16.13526067805552,0.0,16.13526067805552,0,0,-1,-1,,,0,0.0,0.0,0.0,16.13526067805552,2.7810069814351785,2.7810069814351785,0.6418,0.6418,
5525,3219326517,80.68835189582627,0.0,80.68835189582627,1,1,670,980,,,0,0.0,0.0,0.0,80.68835189582627,4.390594226516453,4.390594226516453,0.9928,0.9928,
5526,1348051420,4.9149398855774695,0.0,4.9149398855774695,0,0,-1,-1,,,0,0.0,0.0,0.0,4.9149398855774695,1.59227952271629,1.59227952271629,0.1295,0.1295,
5527,511460893,4.6353648432004935,0.0,4.6353648432004935,0,0,-1,-1,,,0,0.0,0.0,0.0,4.6353648432004935,1.533714910742298,1.533714910742298,0.1145,0.1145,
5528,1913063616,11.42396606085132,0.0,11.42396606085132,1,0,631,-1,,,0,0.0,0.0,0.0,11.42396606085132,2.435713434729048,2.435713434729048,0.4648,0.4648,
5529,1537977061,10.699737977021273,0.0,10.699737977021273,0,0,-1,-1,,,0,0.0,0.0,0.0,10.699737977021273,2.370219253039262,2.370219253039262,0.4333,0.4333,
5530,3735112039,21.831189736939514,0.0,21.831189736939514,0,0,-1,-1,,,0,0.0,0.0,0.0,21.831189736939514,3.0833396691656687,3.0833396691656687,0.7699,0.7699,
5531,1084523234,16.944952978548006,0.0,16.944952978548006,1,1,276,680,,,0,0.0,0.0,0.0,16.944952978548006,2.829970030109694,2.829970030109694,0.6646,0.6646,
5532,2845829641,8.091267653019962,0.0,8.091267653019962,0,0,-1,-1,,,0,0.0,0.0,0.0,8.091267653019962,2.090785412617327,2.090785412617327,0.3017,0.3017,
5533,1387767768,13.94636703990944,0.0,13.94636703990944,1,0,961,-1,,,0,0.0,0.0,0.0,13.94636703990944,2.635219047103747,2.635219047103747,0.5711,0.5711,
5534,1423524772,16.306220288871206,0.0,16.306220288871206,1,0,875,-1,,,0,0.0,0.0,0.0,16.306220288871206,2.7915466478313116,2.7915466478313116,0.6474,0.6474,
5535,2096154122,35.84721923307702,0.0,35.84721923307702,1,1,346,671,,,0,0.0,0.0,0.0,35.84721923307702,3.5792659973168974,3.5792659973168974,0.9148,0.9148,
5536,2393542071,8.494274953336161,0.0,8.494274953336161,1,0,673,-1,,,0,0.0,0.0,0.0,8.494274953336161,2.1393924016682275,2.1393924016682275,0.3216,0.3216,
5537,3797791731,5.291745289111791,0.0,5.291745289111791,0,0,-1,-1,,,0,0.0,0.0,0.0,5.291745289111791,1.6661481137853642,1.6661481137853642,0.1478,0.1478,
5538,2961476566,10.974853832284232,0.0,10.974853832284232,0,0,-1,-1,,,0,0.0,0.0,0.0,10.974853832284232,2.395606640629743,2.395606640629743,0.4451,0.4451,
5539,574562484,9.868184113198648,0.0,9.868184113198648,1,0,468,-1,,,0,0.0,0.0,0.0,9.868184113198648,2.289315856093348,2.289315856093348,0.3934,0.3934,
5540,108856897,4.7449606442217105,0.0,4.7449606442217105,1,1,392,803,,,0,0.0,0.0,0.0,4.7449606442217105,1.5570831378700045,1.5570831378700045,0.12,0.12,
5541,3954681163,7.235840560639276,0.0,7.235840560639276,1,0,445,-1,,,0,0.0,0.0,0.0,7.235840560639276,1.9790465331056983,1.9790465331056983,0.2578,0.2578,
5542,195836229,4.482806848865285,0.0,4.482806848865285,1,1,472,856,,,0,0.0,0.0,0.0,4.482806848865285,1.5002493790044833,1.5002493790044833,0.1077,0.1077,
5543,3648744597,4.90440009964614,0.0,4.90440009964614,1,0,500,-1,,,0,0.0,0.0,0.0,4.90440009964614,1.5901327816940012,1.5901327816940012,0.1286,0.1286,
5544,4097139773,33.984032042824055,0.0,33.984032042824055,1,0,334,-1,,,0,0.0,0.0,0.0,33.984032042824055,3.525890768498768,3.525890768498768,0.9031,0.9031,
5545,3049920167,8.493463178979022,0.0,8.493463178979022,1,1,441,671,,,0,0.0,0.0,0.0,8.493463178979022,2.1392968298679755,2.1392968298679755,0.3214,0.3214,
5546,3549926807,5.6740792394747706,0.0,5.6740792394747706,0,0,-1,-1,,,0,0.0,0.0,0.0,5.6740792394747706,1.7359083016532215,1.7359083016532215,0.1696,0.1696,
5547,213088007,23.263108671665698,0.0,23.263108671665698,1,0,505,-1,,,0,0.0,0.0,0.0,23.263108671665698,3.1468687869851895,3.1468687869851895,0.7954,0.7954,
5548,980328954,45.62349282283626,0.0,45.62349282283626,1,1,483,888,,,0,0.0,0.0,0.0,45.62349282283626,3.820422777337015,3.820422777337015,0.9519,0.9519,
5549,3984138029,12.650297124743082,0.0,12.650297124743082,0,0,-1,-1,,,0,0.0,0.0,0.0,12.650297124743082,2.5376807030197495,2.5376807030197495,0.5179,0.5179,
5550,1153776286,20.61612835980777,0.0,20.61612835980777,0,0,-1,-1,,,0,0.0,0.0,0.0,20.61612835980777,3.026073699553458,3.026073699553458,0.7492,0.7492,
5551,1638631939,29.083549837954532,0.0,29.083549837954532,1,0,578,-1,,,0,0.0,0.0,0.0,29.083549837954532,3.370172716671722,3.370172716671722,0.8658,0.8658,
5552,2554657036,5.32606874558317,0.0,5.32606874558317,0,0,-1,-1,,,0,0.0,0.0,0.0,5.32606874558317,1.6726133948533448,1.6726133948533448,0.1495,0.1495,
5553,1297927582,3.0930439554441054,0.0,3.0930439554441054,1,1,526,958,,,0,0.0,0.0,0.0,3.0930439554441054,1.129155704867749,1.129155704867749,0.0435,0.0435,
5554,2409143286,7.136965565282439,0.0,7.136965565282439,0,0,-1,-1,,,0,0.0,0.0,0.0,7.136965565282439,1.9652876951606226,1.9652876951606226,0.2532,0.2532,
5555,1731410118,25.036964927148937,0.0,25.036964927148937,0,0,-1,-1,,,0,0.0,0.0,0.0,25.036964927148937,3.2203533299058607,3.2203533299058607,0.8192,0.8192,
5556,4269261571,42.47711637229603,0.0,42.47711637229603,1,1,277,469,,,0,0.0,0.0,0.0,42.47711637229603,3.748965492621522,3.748965492621522,0.943,0.943,
5557,1887277835,10.413530194751878,0.0,10.413530194751878,1,1,537,796,,,0,0.0,0.0,0.0,10.413530194751878,2.343105940870478,2.343105940870478,0.4192,0.4192,
5558,4181479661,25.703338160205895,0.0,25.703338160205895,1,1,364,763,,,0,0.0,0.0,0.0,25.703338160205895,3.2466208729684767,3.2466208729684767,0.8279,0.8279,
5559,219435223,24.389034384260263,0.0,24.389034384260263,1,0,724,-1,,,0,0.0,0.0,0.0,24.389034384260263,3.194133620802904,3.194133620802904,0.8116,0.8116,
5560,2714690127,10.585899963552889,0.0,10.585899963552889,1,0,972,-1,,,0,0.0,0.0,0.0,10.585899963552889,2.3595229235095934,2.3595229235095934,0.4276,0.4276,
5561,1516422623,2.8959211525944037,0.0,2.8959211525944037,0,0,-1,-1,,,0,0.0,0.0,0.0,2.8959211525944037,1.0633032478390854,1.0633032478390854,0.0356,0.0356,
5562,2107987756,74.61195721301814,0.0,74.61195721301814,1,0,822,-1,,,0,0.0,0.0,0.0,74.61195721301814,4.312300778722375,4.312300778722375,0.9903,0.9903,
5563,2781278673,47.82720900432648,0.0,47.82720900432648,1,1,344,501,,,0,0.0,0.0,0.0,47.82720900432648,3.867594703581682,3.867594703581682,0.9567,0.9567,
5564,1447404923,14.826167212486288,0.0,14.826167212486288,1,0,958,-1,,,0,0.0,0.0,0.0,14.826167212486288,2.6963936744986827,2.6963936744986827,0.6017,0.6017,
5565,3356735069,15.128350300771128,0.0,15.128350300771128,0,0,-1,-1,,,0,0.0,0.0,0.0,15.128350300771128,2.71657048687681,2.71657048687681,0.61,0.61,
5566,3354442186,17.82931921121716,0.0,17.82931921121716,1,1,415,749,,,0,0.0,0.0,0.0,17.82931921121716,2.8808442489373496,2.8808442489373496,0.6865,0.6865,
5567,3939742790,14.402124034724219,0.0,14.402124034724219,0,0,-1,-1,,,0,0.0,0.0,0.0,14.402124034724219,2.6673756981160173,2.6673756981160173,0.5887,0.5887,
5568,2833824905,11.864101560916684,0.0,11.864101560916684,1,0,698,-1,,,0,0.0,0.0,0.0,11.864101560916684,2.4735171652269816,2.4735171652269816,0.4858,0.4858,
5569,2369537383,9.440117431275901,0.0,9.440117431275901,0,0,-1,-1,,,0,0.0,0.0,0.0,9.440117431275901,2.2449684198339455,2.2449684198339455,0.3704,0.3704,
5570,1344329001,18.769014507877397,0.0,18.769014507877397,1,0,649,-1,,,0,0.0,0.0,0.0,18.769014507877397,2.932207345644052,2.932207345644052,0.7109,0.7109,
5571,1277162076,33.09929046780799,0.0,33.09929046780799,1,1,111,419,,,0,0.0,0.0,0.0,33.09929046780799,3.499511846135407,3.499511846135407,0.8968,0.8968,
5572,947069628,7.382115109936764,0.0,7.382115109936764,1,0,668,-1,,,0,0.0,0.0,0.0,7.382115109936764,1.999060197812941,1.999060197812941,0.265,0.265,
5573,1730675439,4.757127367875113,0.0,4.757127367875113,1,0,993,-1,,,0,0.0,0.0,0.0,4.757127367875113,1.559643991923766,1.559643991923766,0.1207,0.1207,
5574,3741709150,20.50004043280861,0.0,20.50004043280861,0,0,-1,-1,,,0,0.0,0.0,0.0,20.50004043280861,3.0204268584745937,3.0204268584745937,0.7474,0.7474,
5575,2881644213,9.010540505642439,0.0,9.010540505642439,0,0,-1,-1,,,0,0.0,0.0,0.0,9.010540505642439,2.1983950593485204,2.1983950593485204,0.3482,0.3482,
5576,3964649263,4.337578439892482,0.0,4.337578439892482,0,0,-1,-1,,,0,0.0,0.0,0.0,4.337578439892482,1.4673162292347603,1.4673162292347603,0.1003,0.1003,
5577,3769402302,12.837927832051804,0.0,12.837927832051804,1,1,716,957,,,0,0.0,0.0,0.0,12.837927832051804,2.5524039014415383,2.5524039014415383,0.5262,0.5262,
5578,3029351911,6.188510910405064,0.0,6.188510910405064,0,0,-1,-1,,,0,0.0,0.0,0.0,6.188510910405064,1.8226944940094043,1.8226944940094043,0.2,0.2,
5579,1127580565,3.1827683726978298,0.0,3.1827683726978298,0,0,-1,-1,,,0,0.0,0.0,0.0,3.1827683726978298,1.1577513755291884,1.1577513755291884,0.0469,0.0469,
5580,4226768470,30.390411501954013,0.0,30.390411501954013,0,0,-1,-1,,,0,0.0,0.0,0.0,30.390411501954013,3.414127147539726,3.414127147539726,0.8759,0.8759,
5581,2919873754,63.805526434226195,0.0,63.805526434226195,1,0,380,-1,,,0,0.0,0.0,0.0,63.805526434226195,4.155839807825474,4.155839807825474,0.982,0.982,
5582,2474590077,7.202262878275484,0.0,7.202262878275484,1,0,665,-1,,,0,0.0,0.0,0.0,7.202262878275484,1.9743952652931893,1.9743952652931893,0.256,0.256,
5583,2930775281,12.902380751532762,0.0,12.902380751532762,0,0,-1,-1,,,0,0.0,0.0,0.0,12.902380751532762,2.5574118487220234,2.5574118487220234,0.5295,0.5295,
5584,3818978436,7.602931070158809,0.0,7.602931070158809,1,0,771,-1,,,0,0.0,0.0,0.0,7.602931070158809,2.0285338400681256,2.0285338400681256,0.2774,0.2774,
5585,607726375,11.301508564871984,0.0,11.301508564871984,1,1,710,960,,,0,0.0,0.0,0.0,11.301508564871984,2.4249362181239804,2.4249362181239804,0.4598,0.4598,
5586,2418972851,5.733540309874866,0.0,5.733540309874866,1,0,686,-1,,,0,0.0,0.0,0.0,5.733540309874866,1.7463331950594323,1.7463331950594323,0.1738,0.1738,
5587,3615692015,28.657146831572266,0.0,28.657146831572266,1,0,335,-1,,,0,0.0,0.0,0.0,28.657146831572266,3.3554028651615093,3.3554028651615093,0.8622,0.8622,
5588,245471819,5.808680699053646,0.0,5.808680699053646,0,0,-1,-1,,,0,0.0,0.0,0.0,5.808680699053646,1.7593534709055378,1.7593534709055378,0.1782,0.1782,
5589,2599243728,17.71232939091545,0.0,17.71232939091545,0,0,-1,-1,,,0,0.0,0.0,0.0,17.71232939091545,2.8742609728414865,2.8742609728414865,0.6841,0.6841,
5590,3792057592,7.9583936884111335,0.0,7.9583936884111335,0,0,-1,-1,,,0,0.0,0.0,0.0,7.9583936884111335,2.074227181554174,2.074227181554174,0.2952,0.2952,
5591,401133392,12.766090339076166,0.0,12.766090339076166,1,0,725,-1,,,0,0.0,0.0,0.0,12.766090339076166,2.546792463346283,2.546792463346283,0.5228,0.5228,
5592,3082212289,5.677145835039141,0.0,5.677145835039141,0,0,-1,-1,,,0,0.0,0.0,0.0,5.677145835039141,1.7364486126097647,1.7364486126097647,0.17,0.17,
5593,76632512,14.245676771923517,0.0,14.245676771923517,1,1,269,921,,,0,0.0,0.0,0.0,14.245676771923517,2.6564534762579446,2.6564534762579446,0.5818,0.5818,
5594,4267468805,81.43067407292816,0.0,81.43067407292816,1,0,434,-1,,,0,0.0,0.0,0.0,81.43067407292816,4.399752033388155,4.399752033388155,0.9932,0.9932,
5595,2398213783,7.994063135022757,0.0,7.994063135022757,1,1,643,813,,,0,0.0,0.0,0.0,7.994063135022757,2.078699158059265,2.078699158059265,0.2965,0.2965,
5596,2810636575,35.490440217444615,0.0,35.490440217444615,1,1,68,337,,,0,0.0,0.0,0.0,35.490440217444615,3.5692633705669827,3.5692633705669827,0.9128,0.9128,
5597,2750825484,18.26068884610066,0.0,18.26068884610066,1,1,803,933,,,0,0.0,0.0,0.0,18.26068884610066,2.904750598776289,2.904750598776289,0.698,0.698,
5598,4209902190,14.918431749760282,0.0,14.918431749760282,1,1,726,900,,,0,0.0,0.0,0.0,14.918431749760282,2.7025974786452958,2.7025974786452958,0.6044,0.6044,
5599,2230663675,20.09180626863409,0.0,20.09180626863409,0,0,-1,-1,,,0,0.0,0.0,0.0,20.09180626863409,3.000312083627251,3.000312083627251,0.7387,0.7387,
5600,4086105874,23.05731746728857,0.0,23.05731746728857,1,1,232,734,,,0,0.0,0.0,0.0,23.05731746728857,3.1379831796826347,3.1379831796826347,0.7918,0.7918,
5601,1574292258,9.299916961397685,0.0,9.299916961397685,0,0,-1,-1,,,0,0.0,0.0,0.0,9.299916961397685,2.2300054712374857,2.2300054712374857,0.3642,0.3642,
5602,400166719,10.590549326395648,0.0,10.590549326395648,1,1,281,518,,,0,0.0,0.0,0.0,10.590549326395648,2.359962030448987,2.359962030448987,0.428,0.428,
5603,320515520,4.131482563745858,0.0,4.131482563745858,1,0,784,-1,,,0,0.0,0.0,0.0,4.131482563745858,1.4186363168299394,1.4186363168299394,0.0903,0.0903,
5604,531029120,15.558980231320671,0.0,15.558980231320671,1,0,170,-1,,,0,0.0,0.0,0.0,15.558980231320671,2.7446379787697506,2.7446379787697506,0.6256,0.6256,
5605,410444173,11.89871427334943,0.0,11.89871427334943,0,0,-1,-1,,,0,0.0,0.0,0.0,11.89871427334943,2.476430350024016,2.476430350024016,0.4872,0.4872,
5606,243579878,23.319670244894986,0.0,23.319670244894986,1,0,731,-1,,,0,0.0,0.0,0.0,23.319670244894986,3.1492972209404617,3.1492972209404617,0.7963,0.7963,
5607,2645285396,13.35646622429126,0.0,13.35646622429126,0,0,-1,-1,,,0,0.0,0.0,0.0,13.35646622429126,2.5920006289513613,2.5920006289513613,0.5476,0.5476,
5608,3469609701,6.734007577279346,0.0,6.734007577279346,1,0,547,-1,,,0,0.0,0.0,0.0,6.734007577279346,1.9071704459655063,1.9071704459655063,0.2295,0.2295,
5609,1274580546,3.434115604248158,0.0,3.434115604248158,0,0,-1,-1,,,0,0.0,0.0,0.0,3.434115604248158,1.233759426512359,1.233759426512359,0.0568,0.0568,
5610,2748091491,15.660893819977696,0.0,15.660893819977696,0,0,-1,-1,,,0,0.0,0.0,0.0,15.660893819977696,2.7511667655608405,2.7511667655608405,0.6276,0.6276,
5611,3390404737,44.27020921895414,0.0,44.27020921895414,1,1,313,394,,,0,0.0,0.0,0.0,44.27020921895414,3.7903119727088286,3.7903119727088286,0.9476,0.9476,
5612,1621184178,28.344537909776736,0.0,28.344537909776736,0,0,-1,-1,,,0,0.0,0.0,0.0,28.344537909776736,3.344434345289448,3.344434345289448,0.8591,0.8591,
5613,3439920469,9.085366816138617,0.0,9.085366816138617,0,0,-1,-1,,,0,0.0,0.0,0.0,9.085366816138617,2.206665077052816,2.206665077052816,0.353,0.353,
5614,579645704,22.068559946698908,0.0,22.068559946698908,1,1,495,872,,,0,0.0,0.0,0.0,22.068559946698908,3.0941539687832162,3.0941539687832162,0.7736,0.7736,
5615,2918549663,15.507817893554632,0.0,15.507817893554632,1,1,613,874,,,0,0.0,0.0,0.0,15.507817893554632,2.7413442769976437,2.7413442769976437,0.6232,0.6232,
5616,3838404405,12.89473418794789,0.0,12.89473418794789,0,0,-1,-1,,,0,0.0,0.0,0.0,12.89473418794789,2.5568190255457304,2.5568190255457304,0.5292,0.5292,
5617,1999789735,5.058016734400574,0.0,5.058016734400574,1,0,907,-1,,,0,0.0,0.0,0.0,5.058016734400574,1.6209744567439957,1.6209744567439957,0.1361,0.1361,
5618,2707834147,9.083760463872718,0.0,9.083760463872718,1,0,711,-1,,,0,0.0,0.0,0.0,9.083760463872718,2.2064882548813016,2.2064882548813016,0.3527,0.3527,
5619,1074879249,5.036963492106355,0.0,5.036963492106355,1,0,487,-1,,,0,0.0,0.0,0.0,5.036963492106355,1.6168034187935016,1.6168034187935016,0.1351,0.1351,
5620,938466495,7.347785037552261,0.0,7.347785037552261,0,0,-1,-1,,,0,0.0,0.0,0.0,7.347785037552261,1.9943989123731412,1.9943989123731412,0.2633,0.2633,
5621,328106734,7.592660207647353,0.0,7.592660207647353,0,0,-1,-1,,,0,0.0,0.0,0.0,7.592660207647353,2.0271820184920144,2.0271820184920144,0.277,0.277,
5622,163161005,25.948662259056366,0.0,25.948662259056366,0,0,-1,-1,,,0,0.0,0.0,0.0,25.948662259056366,3.2561200575724154,3.2561200575724154,0.8313,0.8313,
5623,1501390032,11.584347677289472,0.0,11.584347677289472,0,0,-1,-1,,,0,0.0,0.0,0.0,11.584347677289472,2.449654848771214,2.449654848771214,0.4719,0.4719,
5624,4008300397,5.236343668375472,0.0,5.236343668375472,1,0,903,-1,,,0,0.0,0.0,0.0,5.236343668375472,1.6556234815653221,1.6556234815653221,0.144,0.144,
5625,500229190,29.690614948110376,0.0,29.690614948110376,1,0,978,-1,,,0,0.0,0.0,0.0,29.690614948110376,3.3908310008586247,3.3908310008586247,0.8705,0.8705,
5626,4205808870,2.511465197563534,0.0,2.511465197563534,0,0,-1,-1,,,0,0.0,0.0,0.0,2.511465197563534,0.9208663268810259,0.9208663268810259,0.0228,0.0228,
5627,4015180931,10.406718876906114,0.0,10.406718876906114,0,0,-1,-1,,,0,0.0,0.0,0.0,10.406718876906114,2.3424516434059934,2.3424516434059934,0.4189,0.4189,
5628,3504773596,33.25852446943368,0.0,33.25852446943368,1,1,204,992,,,0,0.0,0.0,0.0,33.25852446943368,3.5043111092639956,3.5043111092639956,0.8975,0.8975,
5629,412993763,14.52285531647451,0.0,14.52285531647451,1,0,830,-1,,,0,0.0,0.0,0.0,14.52285531647451,2.6757236372043223,2.6757236372043223,0.592,0.592,
5630,650408859,22.971586076645277,0.0,22.971586076645277,1,0,706,-1,,,0,0.0,0.0,0.0,22.971586076645277,3.134258064236469,3.134258064236469,0.7902,0.7902,
