universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
2496,3172500202,4.735001327217327,0.20259962278714674,0.8633785345117826,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,4.53240170443018,1.5549820069375433,-0.1469020577487085,0.1209,0.0476,1.050879329459911
2497,3478800750,25.83732982621433,0.3123647408418857,7.263603751690587,1,1,494,572,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,25.524965085372443,3.251820338676195,1.9828760902091793,0.8224,0.7803,0.6307878472965529
2498,217879428,26.325492328281502,0.3789380728890352,8.978158197660665,1,0,514,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,25.946554255392467,3.27053775977422,2.194794760795017,0.8281,0.8463,0.5182496640269902
2499,3038394932,15.146536488980342,0.4705104635447195,6.413943514074433,1,1,474,884,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,14.676026025435622,2.7177718912303894,1.858474294571042,0.6006,0.7348,0.6865569829821838
2500,199590103,3.3678204801907183,0.37075989248953156,1.123787483243598,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,2.9970605877011867,1.2142657933537149,0.11670466174872139,0.0543,0.0861,1.033786871377698
2501,2430284459,12.58736121748625,0.2730523560795872,3.093307773533498,1,1,336,370,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,12.314308861406664,2.532693232560842,1.129240995229859,0.5095,0.4121,0.9045134989848127
2502,61984939,6.513209779500319,0.2735974395907761,1.6037977672700015,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,6.239612339909543,1.8738323883962869,0.4723744212405527,0.2166,0.1683,1.0022804438961987
2503,2279799405,12.193154112562269,0.2062510621431118,2.263365887931558,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,11.986903050419157,2.5008746559276998,0.8168530362744109,0.4945,0.2839,0.9589883815086585
2504,1929035472,66.34404125664112,0.2726740816891999,16.281270472684508,1,1,397,661,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,66.07136717495192,4.194853949008141,2.7900153963922665,0.9847,0.9578,0.038895398213742625
2505,3828955638,10.082056282077312,0.5040580387490111,4.573747364490933,1,0,979,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,9.5779982433283,2.310757238076747,1.520332861126338,0.4035,0.5889,0.8073419087805597
2506,1848734385,13.16536673887646,0.29656684210197704,3.513970114976696,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,12.868799896774481,2.577589649672117,1.2567464851691788,0.5315,0.4682,0.8769024914795053
2507,4089719468,102.86388321227945,0.3528221443811313,32.66339026889402,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,102.51106106789831,4.633406592038215,3.4862548870813237,0.9969,0.996,1.036377541822092
2508,3377611626,17.956337295975278,0.24115126395443331,3.8971740914249127,1,1,516,935,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,17.715186032020846,2.8879431053264764,1.3602516985499051,0.6807,0.5159,0.8517501380896689
2509,648385361,12.38222795545402,0.4457870467286971,4.967853148965025,1,1,562,1000,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,11.936440908725324,2.5162622151565373,1.6029877848074194,0.5022,0.6265,0.7814739935883734
2510,2214911029,16.8237901143665,0.42152183703921803,6.3824354234730025,1,0,631,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,16.40226827732728,2.8227939629521277,1.853549752334413,0.6501,0.7332,0.6886250790306424
2511,158542967,18.262775989205615,0.3649455237719722,5.998426514019757,1,0,477,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,17.897830465433643,2.9048648893079587,1.7914971871719163,0.6878,0.7065,0.7138302657955008
2512,2781454722,72.5654860936047,0.4704687291371486,30.725812819509873,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,72.09501736446755,4.284489410633517,3.425103109764861,0.9887,0.9951,0.909200801176569
2513,934552252,6.392202392737601,0.5259771732663174,3.0259372909304827,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,5.866225219471284,1.8550788714074096,1.1072208917315642,0.2085,0.402,0.9089354942944148
2514,2165494744,77.82909880036831,0.2389764667256294,16.739390735776745,1,1,341,981,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,77.59012233364268,4.3545153818263875,2.8177646686867877,0.9911,0.9604,0.008825765692854927
2515,779500837,16.940119098346457,0.3095792704901541,4.719878741234181,1,0,607,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,16.630539827856303,2.8296847197982173,1.5517831088511844,0.6533,0.6033,0.7977502858979977
2516,765998810,21.600256351912368,0.41579469913960326,8.083144882063536,0,0,-1,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,21.184461652772764,3.0727051827638308,2.089781014884591,0.7566,0.8141,0.5769956389804893
2517,1812004182,9.9474914316833,0.39405367326159657,3.5278609845537567,1,0,486,-1,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,9.553437758421703,2.2973204019648987,1.2606917338973338,0.3976,0.4707,0.8759907366910172
2518,1777141474,6.018476790175968,0.42025054728990635,2.276341348430744,1,1,355,989,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,5.598226242886062,1.7948342024169852,0.8225694823612013,0.1848,0.2869,0.9581367114114525
2519,1906791033,16.96324844553071,0.317730138191869,4.850761745503331,1,1,526,956,,,,,0,,,0,0.0595999999999999,0.0563546603703142,0.3393374203181014,16.64551830733884,2.8310491477266564,1.5791357535453436,0.6539,0.6167,0.789159520200278
