universe_id,seed,E,I,X,stable,lockin,stable_epoch,lock_epoch,cold_min_z,cold_mean_z_topk,cold_count,cold_sigma_best,cold_flag,angle_deg,aoe_align_score,aoe_flag,ft_acc_delta,ft_auc_delta,ft_r2_delta,abs_E_minus_I,logE,logX,E_rank,X_rank,dist_to_goldilocks
5379,2308641417,8.52661792045656,0.23646777329353416,1.814643318037597,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,8.290150147163027,2.1431927905535275,0.5958889294174289,0.3244,0.2013,0.9732195967725674
5380,2469600361,19.77616400961939,0.3262475169979759,5.806731963494755,1,0,407,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,19.449916492621412,2.9844773746076174,1.7590179278415436,0.7288,0.6977,0.7091363993261787
5381,525881357,8.005584657720563,0.3615040040444553,2.6046458176345597,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,7.644080653676108,2.0801393803489785,0.9572967034416503,0.297,0.3404,0.9209596384869181
5382,3858297799,6.452393354353716,0.4563830404651931,2.65028660760362,1,0,983,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,5.996010313888523,1.8644511246716,0.9746677879629929,0.2084,0.3483,0.9179404255336374
5383,1234568570,7.413868819526445,0.36306947769977377,2.422574532036094,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,7.0507993418266715,2.0033524109555305,0.8848308308882825,0.2625,0.3109,0.9330039520115521
5384,2145526455,2.851238888163424,0.5526201814155469,1.4180869364723403,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,2.2986187067478774,1.0477535974284806,0.3493087354501654,0.0345,0.1363,0.9994524504269306
5385,1690717924,16.57966369736272,0.4695021415856848,7.005768851414007,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,16.110161555777033,2.808176865868364,1.9467339312842569,0.6489,0.7766,0.6298181468173788
5386,1860846977,49.378320831266784,0.42259441920164476,18.7803025315575,1,1,594,974,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,48.95572641206514,3.899511478301745,2.9328085828920307,0.9627,0.9719,0.14908652661238794
5387,2621078539,14.207617099208829,0.2145070894849672,2.7428711332213243,1,0,777,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,13.993110009723862,2.6537782362251954,1.0090052306193866,0.5736,0.3634,0.9118158076379392
5388,470704134,9.419130230061262,0.4559853418201496,3.8654867858426902,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,8.963144888241112,2.242742752060233,1.3520876212868917,0.3715,0.5167,0.8375529449169475
5389,2744303990,6.515939437220466,0.16934107708463603,0.9930745822654539,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,6.346598360135831,1.8742513962247611,-0.006949509734818637,0.2129,0.0671,1.027567713243275
5390,3620896870,16.341715624545714,0.4051586686138838,5.958888970776879,1,0,813,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,15.93655695593183,2.7937210793025233,1.7848840494009397,0.6414,0.7089,0.6990709642706063
5391,431700464,10.971385804695444,0.16670639401030599,1.6461001483169733,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,10.804679410685138,2.395290593081277,0.498408943853549,0.4463,0.1756,0.9843690032914385
5392,2521681691,13.875437537615856,0.39923337610077536,4.985583995716026,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,13.47620416151508,2.6301201933779605,1.6065505471473973,0.5607,0.6356,0.7634566813054826
5393,4115990915,9.377454699665194,0.36777603026340844,3.1039227570760275,1,1,601,928,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,9.009678669401785,2.2383083722148305,1.1326667170490388,0.3698,0.4185,0.8879316518140793
5394,3844134941,8.523781676638816,0.0873885731020481,0.6703930063393644,1,0,703,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,8.436393103536767,2.142860101125605,-0.3998911619385404,0.3243,0.0267,1.0489136275993032
5395,1219200952,32.936030215596325,0.4224533061215105,12.522541369586971,1,1,278,895,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,32.513576909474814,3.494567201870551,2.5275303298646987,0.8965,0.9257,0.2648746158561206
5396,3848828305,11.035823207161085,0.25384759641886,2.521275476077185,0,0,-1,-1,,,,,0,,,0,0.0736,0.0704150214176747,0.2617877553612515,10.781975610742226,2.4011466365784893,0.9247649147778954,0.4497,0.3257,0.9264747230268676
