I_parameter,E_parameter,Pearson_r,Spearman_r,Mutual_Information
0.9999290936867705,3.9162436379261307,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999260732361057,3.8964500956173778,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999922944239672,3.8768364745633725,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999197035441283,3.85740056675385,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999163479271543,3.838140199018268,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999128740964568,3.8190532323574407,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999092786887668,3.8001375612903225,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999905558268831,3.781391113215518,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9999017093283937,3.7628118477871566,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998977282851724,3.7443977563047586,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998936114818244,3.7261468611167143,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999889355184906,3.70805721503706,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998849555838232,3.6901269007751685,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998804087897747,3.672354030378066,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998757108346858,3.65473674468502,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998708576701341,3.637273212794115,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998658451662664,3.6199616315404946,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.999860669110707,3.6028002249859727,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998553252074566,3.585787243919764,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998498090757825,3.568920965369999,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998441162490992,3.5521996921258054,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998382421738399,3.535621752269667,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998321822083175,3.5191854987198097,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998259316215772,3.5028893087823723,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998194855922378,3.4867315837131074,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998128392073234,3.470710748288405,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9998059874610853,3.4548252503853747,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997989252538124,3.439073560570803,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997916473906313,3.423454171698728,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997841485802957,3.407965598516474,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997764234339653,3.3926063772788817,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997684664639713,3.37737506537059,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997602720825738,3.362270240936143,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997518346007043,3.347290502517745,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997431482266986,3.332434468700473,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997342070650168,3.3177007777647884,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997250051149518,3.303088087346148,0.17236351980929948,0.9998065173307596,0.01720305628773415
0.9997155362693243,3.28859507410156,0.17236351980929948,0.9998065173307596,0.01720305628773415
