universe_id,E,I,X,stable,lockin,stable_epoch,lock_epoch,age_Gyr,vacuum_energy,quantum_correction,entanglement_entropy,information_bound,causal_scale,entanglement_density,error_correction_threshold,holographic_entropy,topological_defects,magnetic_field_strength,string_tension,string_density,wall_energy_density,wall_probability,pbh_mass_fraction
55,0.6781502734467947,0.39464595243275885,20.666632612725554,1,1,21,152,359162589.7703079,0.6710056858301495,1.791689852149619e-07,0.27354772924816106,0.2585458120845011,99.5630054689359,0.14454630621604153,0.09473229762163794,32370.95934355586,False,9.578142160228178e-10,9.91260109378718e-07,0.09789291904865519,9.934450820340383e-13,0.047892919048655176,9.850946499326348e-07
56,0.7780563021766156,0.39091039239610026,22.597513106662113,1,1,30,124,305391684.58036417,0.7695685165067968,1.7747304358208346e-07,0.27095843634093875,0.251449578990574,101.56112604353231,0.14603548694001522,0.09454551961980502,33671.19168476761,False,1.005023999100819e-09,1.0312225208706462e-06,0.097818207847922,1.0234168906529848e-12,0.04781820784792201,1.004702299674933e-06
57,0.6830516457770388,0.5344850770668977,23.281764302744932,1,1,94,191,360071648.42520744,0.685407154641568,2.426558495793346e-07,0.3704768242202852,0.5853683498050168,99.66103291554079,0.19595844292503234,0.1017242538533449,32871.07845910891,False,1.0017836762133583e-09,9.932206583108154e-07,0.10068970154133797,9.949154937331117e-13,0.05068970154133795,1.0000588368620976e-06
58,0.65,0.5260582032501411,22.46904765850254,1,0,429,-1,305391684.58036417,0.6516937832112591,2.3883005478535387e-07,0.36463576039326595,0.564779362897335,99.0,0.19158102938647803,0.10130291016250706,32410.522238849695,False,9.826220244506666e-10,9.8e-07,0.10052116406500283,9.85e-13,0.05052116406500282,9.926058203250141e-07
59,0.8,0.3116901249837346,21.61042224970722,1,1,122,138,305391684.58036417,0.7849352099986988,1.4150709781921676e-07,0.2160471313408526,0.13203334998969468,102.0,0.11693489749351971,0.09058450624918674,33703.89319243014,False,9.906823893698766e-10,1.04e-06,0.0962338024996747,1.03e-12,0.046233802499674695,1.0011690124983733e-06
60,0.7603465820158779,0.3195167985222442,20.958234013717956,1,1,39,141,305391684.58036417,0.7466236034803885,1.450604021084391e-07,0.22147216803723366,0.1412638842355048,101.20693164031755,0.11895380626788568,0.09097583992611222,33207.008363674635,False,9.743945989165425e-10,1.024138632806351e-06,0.09639033597044488,1.0181039746047633e-12,0.04639033597044489,9.940209962554e-07
61,0.7023262544054147,0.5426389619828683,23.814026403799925,1,1,25,122,305391684.58036417,0.705320900651531,2.463577076040991e-07,0.3761286665604005,0.6050112142526267,100.0465250881083,0.1997185725313593,0.10213194809914342,33151.503130080324,False,1.0139696941585414e-09,1.0009305017621658e-06,0.10085277923965737,1.0006978763216243e-12,0.050852779239657364,1.0047291470793698e-06
62,0.65,0.44560938016019397,21.02096884288349,1,1,275,287,305391684.58036417,0.6464646097104126,2.0230634560777218e-07,0.30887288548910324,0.3672793697413037,99.0,0.16228300067923612,0.0972804690080097,32162.8142821294,False,9.590907436968571e-10,9.8e-07,0.09891218760320389,9.85e-13,0.04891218760320388,9.845609380160193e-07
63,0.6670454163521486,0.5367832324026557,23.003006510290778,1,1,17,126,305391684.58036417,0.6694990250094294,2.4369921048760154e-07,0.3720697841117547,0.5909350878376389,99.34090832704298,0.19616569874439527,0.10183916162013279,32667.370011968436,False,9.943758514805135e-10,9.868181665408594e-07,0.10073566464805311,9.901136249056446e-13,0.05073566464805312,9.970874065106954e-07
64,0.8,0.40717203653165335,23.32909665756976,1,1,47,122,305391684.58036417,0.7925737629225322,1.8485581859784978e-07,0.28223014912476657,0.2832738696384158,102.0,0.15275626828582134,0.09535860182658268,34015.97706128333,False,1.020759191507471e-09,1.04e-06,0.09814344073063308,1.03e-12,0.04814344073063307,1.0107172036531653e-06
65,0.7576678859636083,0.33913240942211875,21.257741088870304,1,1,59,165,305391684.58036417,0.745479465236288,1.5396587567946449e-07,0.23506867342744264,0.16677252780818794,101.15335771927217,0.12619050252160902,0.09195662047110593,33234.91534092427,False,9.791821317281372e-10,1.0230671543854433e-06,0.09678264818844239,1.0173003657890825e-12,0.04678264818844238,9.954468181349334e-07
66,0.7014209480329372,0.4925774473265705,22.894813012537014,1,1,11,322,305391684.58036417,0.7009003146396351,2.2362981511210385e-07,0.3414286688218273,0.48145213321390345,100.02841896065875,0.18126060648668735,0.09962887236632853,32982.14260174806,True,9.984821261551965e-10,1.0005683792131749e-06,0.09985154894653142,1.0004262844098813e-12,0.04985154894653141,9.995419343392445e-07
67,0.8,0.3219822058795582,21.79567970583205,1,1,126,163,305391684.58036417,0.7857585764703647,1.4617969531701882e-07,0.22318105819588763,0.14428116334759133,102.0,0.12079611518404151,0.09109911029397792,33737.53299260221,False,9.939243948520609e-10,1.04e-06,0.09643964411759116,1.03e-12,0.04643964411759117,1.0021982205879559e-06
68,0.6801213942508145,0.5550714695514769,23.593714336942874,1,1,67,160,359528836.67885643,0.6838669227162938,2.52002057307963e-07,0.3847462241288717,0.634301389931251,99.60242788501628,0.2033859262660104,0.10275357347757384,32896.591402101956,False,1.0064179263861641e-09,9.920485577003258e-07,0.10110142939102953,9.940364182752444e-13,0.051101429391029546,1.0015314258053105e-06
69,0.7077063014889708,0.4165546916033854,21.652110478640356,1,1,46,155,305391684.58036417,0.7018008244307734,1.8911553741027234e-07,0.2887337100339041,0.3027043131263558,100.15412602977942,0.1534779109136156,0.09582773458016927,32825.52359776244,False,9.787231000198495e-10,1.0030825205955883e-06,0.09833109383206771,1.0023118904466913e-12,0.04833109383206771,9.931967294581328e-07
70,0.7299715502408293,0.3411911413574684,20.74087154925102,1,1,43,164,305391684.58036417,0.7183789553673027,1.5490053853211108e-07,0.236495677663959,0.16965298939901266,100.59943100481658,0.12626734495261435,0.09205955706787343,32878.4614763028,False,9.666291553748314e-10,1.0119886200963316e-06,0.09682382282714937,1.0089914650722487e-12,0.04682382282714937,9.901134241839127e-07
71,0.7917178094954223,0.3621992221679366,22.353942188931306,1,1,63,127,305391684.58036417,0.7808078764982256,1.6443819246450968e-07,0.2510573696467105,0.20132914987525974,101.83435618990843,0.13566756721965328,0.09310996110839684,33759.068480023685,False,1.002622853574664e-09,1.0366871237981688e-06,0.09724398444335874,1.0275153428486268e-12,0.047243984443358734,1.004563484115878e-06
72,0.65,0.45438419937289204,21.178915588712055,1,1,25,133,305391684.58036417,0.647034972959238,2.0629010736712213e-07,0.31495512668630815,0.38789764635668394,99.0,0.16547863357130527,0.09771920996864461,32189.832608243843,False,9.616573783165711e-10,9.8e-07,0.09908768398745785,9.85e-13,0.049087683987457845,9.854384199372892e-07
73,0.8,0.33568471438595887,22.04232485894726,1,1,27,137,305391684.58036417,0.7868547771508768,1.5240062455462323e-07,0.2326789133336979,0.16203650934320135,102.0,0.12593680235750795,0.09178423571929795,33782.31981974407,False,9.982406850315771e-10,1.04e-06,0.09671369428771918,1.03e-12,0.04671369428771918,1.0035684714385959e-06
74,0.7789396246137987,0.3282331230792938,21.486988707703265,1,1,26,148,305391684.58036417,0.7655600219508288,1.4901760733520984e-07,0.227513863828798,0.152171684657889,101.57879249227597,0.1226416437451254,0.0914116561539647,33479.73382090796,False,9.859058673129068e-10,1.0315758498455195e-06,0.09656466246158589,1.0236818873841396e-12,0.04656466246158588,9.98611237230689e-07
75,0.7244152245419897,0.4494780079169635,22.578908633345137,1,1,29,133,305391684.58036417,0.7207553345180755,2.0406269989211756e-07,0.31155441391134403,0.3763147544480045,100.48830449083978,0.1661591798589328,0.09747390039584819,33149.38732777876,False,9.968659887789315e-10,1.009766089816796e-06,0.09898956015833928,1.007324567362597e-12,0.048989560158339274,9.99830845700094e-07
76,0.8,0.333340833509012,22.000135003162214,1,1,10,150,305391684.58036417,0.7866672666807211,1.5133650428277303e-07,0.2310542589122738,0.15887912760053446,102.0,0.12505746275668775,0.0916670416754506,33774.65881463484,False,9.975023625553388e-10,1.04e-06,0.09666681667018025,1.03e-12,0.046666816670180244,1.0033340833509013e-06
